sentence,keywords,parent,level,name,title,stockName,stockCode,degrees,positions,mbas,totalCount
"现任同济大学汽车学院教授、博士生导师,中国内燃机学会理事、中国内燃机学会后处理技术分会副主任委员、中国内燃机学会中小功率柴油机分会副主任委员、上海市内燃机学会副理事长、上海汽车工程学会汽车发动机分会副主任、全国内燃机标准化技术委员会专家技术委员会委员、中国内燃机工业协会专家委员会委员,昆明云内动力股份有限公司独立董事,上海柴油机股份有限公司独立董事,无锡威孚高科技集团股份有限公司第八届董事会独立董事","[""同济大学""]","现任同济大学汽车学院教授、博士生导师,中国内燃机学会理事、中国内燃机学会后处理技术分会副主任委员、中国内燃机学会中小功率柴油机分会副主任委员、上海市内燃机学会副理事长、上海汽车工程学会汽车发动机分会副主任、全国内燃机标准化技术委员会专家技术委员会委员、中国内燃机工业协会专家委员会委员,昆明云内动力股份有限公司独立董事,上海柴油机股份有限公司独立董事,无锡威孚高科技集团股份有限公司第八届董事会独立董事",1,楼狄明,独立董事,威孚高科,000581,"[""博士""]","[""教授"",""导师"",""主任""]",[],4
"2005年毕业于哈尔滨工业大学,机电工程专业硕士","[""哈尔滨工业大学""]","2005年毕业于哈尔滨工业大学,机电工程专业硕士",1,乔徽,总经理,哈工智能,000584,"[""硕士""]",[],[],1
"任会清,女,1960年12月出生,毕业于哈尔滨工业大学,本科学历","[""哈尔滨工业大学""]","任会清,女,1960年12月出生,毕业于哈尔滨工业大学,本科学历",1,任会清,总会计师,*ST金洲,000587,"[""本科""]",[],[],1
任教于中国人民大学和上海大学,"[""中国人民大学""]",任教于中国人民大学和上海大学,1,王进,独立董事,太阳能,000591,[],[],[],0
"徐志豪,男,1976年6月出生,高级工程师,毕业于中国人民大学商学院,清华大学五道口金融学院在读研究生,具有基金从业资格证和证券从业资格证","[""中国人民大学""]","徐志豪,男,1976年6月出生,高级工程师,毕业于中国人民大学商学院,清华大学五道口金融学院在读研究生,具有基金从业资格证和证券从业资格证",1,徐志豪,独立董事,古井贡酒,000596,"[""硕士""]",[],[],1
"姚辉,男,1964年8月出生,中国人民大学法学院教授,民商法学博士,博士生导师,教育部人文社会科学重点研究基地中国人民大学民商事法律科学研究中心主任","[""中国人民大学""]","姚辉,男,1964年8月出生,中国人民大学法学院教授,民商法学博士,博士生导师,教育部人文社会科学重点研究基地中国人民大学民商事法律科学研究中心主任",1,姚辉,独立董事,东北制药,000597,"[""博士""]","[""教授"",""导师"",""主任""]",[],4
现任厦门大学财务管理与会计研究院教授、哈尔滨工业大学(深圳)经济管理学院教授、厦门大学社会科学学部委员、教育部社会科学委员会管理学部委员、国家社科基金项目评委、全国会计专业学位教育指导委员会顾问、中国会计学会会计基础理论专业委员会主任委员、中国人民财产保险股份有限公司独立董事、厦门市美亚柏科信息股份有限公司独立董事、三棵树涂料股份有限公司独立董事,"[""哈尔滨工业大学""]",现任厦门大学财务管理与会计研究院教授、哈尔滨工业大学(深圳)经济管理学院教授、厦门大学社会科学学部委员、教育部社会科学委员会管理学部委员、国家社科基金项目评委、全国会计专业学位教育指导委员会顾问、中国会计学会会计基础理论专业委员会主任委员、中国人民财产保险股份有限公司独立董事、厦门市美亚柏科信息股份有限公司独立董事、三棵树涂料股份有限公司独立董事,1,曲晓辉,独立董事,青岛双星,000599,[],"[""教授"",""主任""]","[""管理学""]",3
"谷克鉴先生:1960年3月出生,中国国籍,中国人民大学二级教授,博士生导师,“杰出学者”特聘教授,学术委员会委员,教育部“高校青年教师奖”获得者","[""中国人民大学""]","谷克鉴先生:1960年3月出生,中国国籍,中国人民大学二级教授,博士生导师,“杰出学者”特聘教授,学术委员会委员,教育部“高校青年教师奖”获得者",1,谷克鉴,独立董事,青岛双星,000599,"[""博士""]","[""教授"",""导师"",""教师""]",[],4
"曾就读于中国人民大学、英国埃克塞特大学,研究生学历","[""中国人民大学""]","曾就读于中国人民大学、英国埃克塞特大学,研究生学历",1,王佳哲,董事,盛达资源,000603,"[""硕士""]",[],[],1
"历任陕西财经学院教研室副主任、会计系副教授、教研室主任、财会学院副院长,西安交通大学会计学院教授、副院长","[""西安交通大学""]","历任陕西财经学院教研室副主任、会计系副教授、教研室主任、财会学院副院长,西安交通大学会计学院教授、副院长",1,张俊瑞,独立董事,西安旅游,000610,[],"[""教授"",""院长"",""主任""]",[],3
现任西安交通大学管理学院教授、博士生导师,"[""西安交通大学""]",现任西安交通大学管理学院教授、博士生导师,1,张俊瑞,独立董事,西安旅游,000610,"[""博士""]","[""教授"",""导师""]","[""管理学""]",4
历任西北工业大学管理学院教师,"[""西北工业大学""]",历任西北工业大学管理学院教师,1,郭亚军,独立董事,西安旅游,000610,[],"[""教师""]","[""管理学""]",2
"黄锦亮,男,1980年11月出生,财政部财政科学研究所会计学专业毕业,管理学博士,高级会计师,财政部全国会计领军(后备)人才,中国人民大学会计硕士(MPAcc)实践导师","[""中国人民大学""]","黄锦亮,男,1980年11月出生,财政部财政科学研究所会计学专业毕业,管理学博士,高级会计师,财政部全国会计领军(后备)人才,中国人民大学会计硕士(MPAcc)实践导师",1,黄锦亮,财务总监,盛达资源,000603,"[""博士"",""硕士""]","[""导师""]","[""管理学""]",4
"毕业于江汉石油学院财务会计专业,中国人民大学财务会计专业,亚洲(中国澳门)国际公开大学工商管理硕士,高级会计师","[""中国人民大学""]","毕业于江汉石油学院财务会计专业,中国人民大学财务会计专业,亚洲(中国澳门)国际公开大学工商管理硕士,高级会计师",1,赵雪松,副总经理,中油资本,000617,"[""硕士""]",[],"[""工商管理""]",2
"历任南昌大学外语系讲师,海南航空股份有限公司培训中心项目经理,海航集团有限公司财务稽核经理,海航金融服务有限公司综合管理部总经理,北京海航金融控股有限公司人资行政部总经理","[""南昌大学""]","历任南昌大学外语系讲师,海南航空股份有限公司培训中心项目经理,海航集团有限公司财务稽核经理,海航金融服务有限公司综合管理部总经理,北京海航金融控股有限公司人资行政部总经理",1,吴陆鸿,职工监事,海航投资,000616,[],"[""讲师""]",[],1
"毕业于西安电子科技大学,工业管理工程专业大学本科,上海财经大学工商管理硕士学位,中欧国际工商学院工商管理硕士学位","[""电子科技大学""]","毕业于西安电子科技大学,工业管理工程专业大学本科,上海财经大学工商管理硕士学位,中欧国际工商学院工商管理硕士学位",1,闫宏,监事会主席,中油资本,000617,"[""本科"",""硕士""]",[],"[""工商管理""]",3
"管黎华,男,1954年5月出生,中国国籍,无境外永久居留权,身份证号码为:61010319540502****,住所为广东省深圳市罗湖区,西安交通大学博士,退休返聘任职于西安交通大学深圳研究院","[""西安交通大学""]","管黎华,男,1954年5月出生,中国国籍,无境外永久居留权,身份证号码为:61010319540502****,住所为广东省深圳市罗湖区,西安交通大学博士,退休返聘任职于西安交通大学深圳研究院",1,管黎华,独立董事,恒立实业,000622,"[""博士""]",[],[],1
"毕业于中国人民大学,法律硕士研究生","[""中国人民大学""]","毕业于中国人民大学,法律硕士研究生",1,罗会远,独立董事,中油资本,000617,"[""硕士""]",[],[],1
"擅长企业国际化经营、海外并购、资本市场运作等,对金融、保险、海外投资、综合金融等领域有丰富的研究,兼任中国人民大学国际学院、西交利物浦大学、荷兰商学院的兼职教授和研究生导师","[""中国人民大学""]","擅长企业国际化经营、海外并购、资本市场运作等,对金融、保险、海外投资、综合金融等领域有丰富的研究,兼任中国人民大学国际学院、西交利物浦大学、荷兰商学院的兼职教授和研究生导师",1,卫新江,独立董事,长安汽车,000625,"[""硕士""]","[""教授"",""导师""]",[],3
四川大学,"[""四川大学""]","曾任中国成都大学管理学院院长、四川大学、电子科技大学等高校客座教授,天采科技副董事长、攀钢集团四川长城特殊钢股份有限公司独立董事、宜宾纸业独立董事等职",3,张强,独立董事,攀钢钒钛,000629,[],[],[],0
电子科技大学等高校客座教授,"[""电子科技大学""]","曾任中国成都大学管理学院院长、四川大学、电子科技大学等高校客座教授,天采科技副董事长、攀钢集团四川长城特殊钢股份有限公司独立董事、宜宾纸业独立董事等职",3,张强,独立董事,攀钢钒钛,000629,[],"[""教授""]",[],1
北京航空航天大学,"[""北京航空航天大学""]","热心公益事业,在清华大学、吉林大学、北京航空航天大学、同济大学皆设有年轻学子的专项奖学金项目",3,庞勇,独立董事,长安汽车,000625,[],[],[],0
同济大学皆设有年轻学子的专项奖学金项目,"[""同济大学""]","热心公益事业,在清华大学、吉林大学、北京航空航天大学、同济大学皆设有年轻学子的专项奖学金项目",3,庞勇,独立董事,长安汽车,000625,[],[],[],0
"北京赛博英杰科技有限公司创始人、高级工程师,CCF理事副秘书长,2018年网络安全优秀人才,2012年中关村高端领军人物,公安部网络安全保卫局技术专家,CCFYOCSEF2015-2016总部主席,先后工作于西安交通大学、北大方正、深圳现代、深圳豪信等公司、3721、Yahoo!China、MySpaceChina","[""西安交通大学""]","北京赛博英杰科技有限公司创始人、高级工程师,CCF理事副秘书长,2018年网络安全优秀人才,2012年中关村高端领军人物,公安部网络安全保卫局技术专家,CCFYOCSEF2015-2016总部主席,先后工作于西安交通大学、北大方正、深圳现代、深圳豪信等公司、3721、Yahoo!China、MySpaceChina",1,谭晓生,独立董事,长安汽车,000625,[],[],[],0
"兼任重庆邮电大学计算机学院兼职教授、校董,西安电子科技大学兼职教授、北京邮电大学企业导师","[""电子科技大学""]","兼任重庆邮电大学计算机学院兼职教授、校董,西安电子科技大学兼职教授、北京邮电大学企业导师",1,谭晓生,独立董事,长安汽车,000625,[],"[""教授"",""导师""]",[],2
"1985年9月至1989年7月就读于四川大学化学系,获工学学士学位","[""四川大学""]","1985年9月至1989年7月就读于四川大学化学系,获工学学士学位",1,曹光明,"总经理,总工程师",茂化实华,000637,"[""本科""]",[],[],1
"1996年至2000年就读于西安交通大学材料科学与工程专业,获学士学位","[""西安交通大学""]","1996年至2000年就读于西安交通大学材料科学与工程专业,获学士学位",1,岑维,独立董事,茂化实华,000637,"[""本科""]",[],[],1
