_id,code,stockName,market,ipoDate,__v,actualController,actualControllerSharePercentage,companyName,employeeAmount,englishName,foundedDate,goPublicDate,industry,location,mainBusiness,phone,productsName,province,registeredCapital,updatedAt,website,actualControllerType,subIndustry,stockCode,guoBiaoIndustry,guoBiaoIndustryCode,guoBiaoSubIndustry,guoBiaoSubIndustryCode,totalMember,partyMember
"""5f4adead2018c1179b9ddc4a""",002111,威海广泰,深圳中小板,1169769600000,0,李光太,24.54%,威海广泰空港设备股份有限公司,2157,"Weihai Guangtai Airport Equipment Co.,Ltd",1996-09-19,2007-01-26,机械设备 — 专用设备,山东省威海市环翠区黄河街16号,航空产业、消防产业和军工业务。,86-0631-3953335;86-0631-3953162,"[""机场用集装货物装载机"",""飞机牵引车"",""旅客摆渡车"",""飞机罐式加油车"",""飞机除冰车"",""机场除雪车"",""400Hz飞机用电源"",""特种车辆业务"",""方舱医疗车业务"",""特种发电机"",""电动机业务"",""机场主力消防车"",""机场快调车"",""快速反应车"",""无人机应急救援车"",""带举高功能的城市主战车"",""二线制火灾控制报警系统"",""智能应急照明"",""疏散指示系统""]",山东省,3.82亿元,1608529610282,www.guangtai.com.cn,个人,专用设备,002111.SZ,制造业,C,专用设备制造业,35,16,2
"""5f4adead2018c1179b9ddc4c""",002113,*ST天润,深圳中小板,1170892800000,0,赖淦锋,24.31%,湖南天润数字娱乐文化传媒股份有限公司,221,"Hunan Tianrun Digital Entertainment &Cultural Media Co.,Ltd.",1989-04-02,2007-02-08,传媒 — 互联网传媒,湖南省岳阳市岳阳楼区岳阳大道兴长大厦六楼,移动网络游戏的研发及运营、移动游戏的代理运营和推广、从事运营商计费业务、广告精准投放业务和物业租赁等。,86-0730-8961198;86-0730-8961178;86-0730-8961179,"[""移动游戏的代理运营和推广"",""优易付计费及互联网广告精准投放"",""房屋租赁""]",湖南省,15.11亿元,1608529616493,www.trfz.com,个人,互联网传媒,002113.SZ,信息传输、软件和信息技术服务业,I,互联网和相关服务,64,13,4
"""5f4adead2018c1179b9ddc4d""",002114,罗平锌电,深圳中小板,1171497600000,0,罗平县国有资产监督管理委员会,27.40%,云南罗平锌电股份有限公司,1663,"Yunnan Luoping Zinc&Electricity Co.,Ltd.",2000-12-21,2007-02-15,有色金属 — 工业金属,云南省曲靖市罗平县罗雄镇长家湾,锌冶炼及锌产品加工、铅锌矿石采选、水力发电、资源综合利用和产品深加工项目,86-0874-8256825,"[""锌锭"",""锌水"",""锌合金"",""铅精矿"",""锗精矿"",""银精矿"",""电"",""镉锭"",""旧极板"",""铅渣(铅矿)"",""铜精矿"",""锌渣"",""硫(二氧化硫废气)"",""精矿粉(氧化锌粉)"",""锌浮渣""]",云南省,3.23亿元,1608529620923,www.lpxdgf.cn,地方国资委,工业金属,002114.SZ,制造业,C,有色金属冶炼及压延加工业,32,17,6
"""5f4adead2018c1179b9ddc4e""",002115,三维通信,深圳中小板,1171497600000,0,李越伦,20.86%,三维通信股份有限公司,1174,Sunwave Communications Co.Ltd,1993-05-13,2007-02-15,通信 — 通信设备,浙江省杭州市滨江区火炬大道581号,通信工程和网络工程的系统集成，网络技术服务，软件的开发及技术服务，通信设备、无线广播电视发射设备、无线电发射与接受设备的研发、生产和销售，以及互联网广告投放业务。,86-0571-88923377,"[""移动通信网络设备及系统解决方案综合服务业务"",""卫星通信业务"",""广告业务"",""自媒体业务"",""游戏联运""]",浙江省,7.17亿元,1608529624846,www.sunwave.com.cn,个人,通信设备,002115.SZ,制造业,C,计算机、通信和其他电子设备制造业,39,11,0
"""5f4adead2018c1179b9ddc4f""",002116,中国海诚,深圳中小板,1171497600000,0,国务院国有资产监督管理委员会,51.90%,中国海诚工程科技股份有限公司,4866,"China Haisum Engineering Co.,Ltd.",1993-02-17,2007-02-15,建筑装饰 — 基础建设,上海市徐汇区宝庆路21号,为国内外工程建设提供设计、咨询、监理和总承包服务。,86-021-64314018,"[""承包"",""设计"",""监理"",""咨询""]",上海市,4.18亿元,1608529631631,www.haisum.com,国资委,基础建设,002116.SZ,电力、热力、燃气及水的生产和供应业,D,土木工程建筑业,48,21,16
"""5f4adead2018c1179b9ddc50""",002117,东港股份,深圳中小板,1172793600000,0,,,东港股份有限公司,1746,Tungkong Inc.,,,轻工制造 — 包装印刷Ⅱ,山东省济南市历城区山大北路23号,"印刷类业务,覆合类业务和技术服务类业务",86-0531-88904590,"[""商业票证印刷"",""数据处理打印与邮发封装"",""个性化彩色印刷"",""普通商业标签"",""智能卡制造与个性化处理"",""RFID智能标签"",""电子票证服务"",""彩票销售终端的研发"",""运营以及档案存储与电子化""]",山东省,5.46亿元,1608529757795,www.tungkong.com.cn,,包装印刷Ⅱ,002117.SZ,制造业,C,印刷和记录媒介复制业,23,16,5
"""5f4adead2018c1179b9ddc52""",002119,康强电子,深圳中小板,1172793600000,0,,,宁波康强电子股份有限公司,936,"Ningbo Kangqiang Electronics Co.,Ltd",1992-06-29,2007-03-02,电子 — 半导体,浙江省宁波市鄞州区投资创业中心金源路988号,引线框架、键合丝等半导体封装材料的制造和销售,86-0574-56807119,"[""冲压"",""蚀刻引线框架产品"",""键合金丝"",""键合铜丝"",""黄铜电极丝"",""镀锌电极丝"",""模具及备件"",""冲床产品""]",浙江省,3.75亿元,1608529763834,www.kangqiang.com,,半导体,002119.SZ,制造业,C,计算机、通信和其他电子设备制造业,39,17,1
"""5f4adead2018c1179b9ddc54""",002121,*ST科陆,深圳中小板,1173139200000,0,饶陆华,24.26%,深圳市科陆电子科技股份有限公司,3585,"Shenzhen Clou Electronics Co.,Ltd.",1996-08-12,2007-03-06,电气设备 — 电气自动化设备,广东省深圳市南山区高新技术产业园北区宝深路科陆大厦22楼,从事电力自动化产品及电工仪器仪表的研发、生产及销售。,86-0755-26719528,"[""智能电网"",""储能"",""综合能源管理及服务"",""物业"",""金融业务""]",广东省,14.08亿元,1608529775525,www.szclou.com,个人,电气自动化设备,002121.SZ,制造业,C,仪器仪表制造业,40,16,2
"""5f4adead2018c1179b9ddc51""",002118,紫鑫药业,深圳中小板,1172793600000,0,郭春生,--,吉林紫鑫药业股份有限公司,1517,"Jilin Zixin Pharmaceutical Industrial Co.,Ltd.",1998-05-25,2007-03-02,医药生物 — 中药Ⅱ,吉林省长春市南关区东头道街137号,中成药的研发、生产、销售和中药材种植业务。,86-0431-81916633,"[""丸剂"",""片剂"",""硬胶囊剂"",""口服液"",""颗粒剂"",""口服溶液剂"",""合剂"",""软胶囊剂"",""锭剂"",""人参产品"",""工业大麻产品""]",吉林省,12.81亿元,1608529761157,www.jilinzixin.com.cn,个人,中药Ⅱ,002118.SZ,制造业,C,医药制造业,27,11,4
"""5f4adead2018c1179b9ddc53""",002120,韵达股份,深圳中小板,1173139200000,0,聂腾云、陈立英,40.44、18.25%,韵达控股股份有限公司,8328,"Yunda Holding Co.,Ltd.",1996-04-05,2007-03-06,交通运输 — 物流Ⅱ,上海市青浦区盈港东路6679号,综合快递物流业务。,86-021-39296789,"[""面单销售"",""中转费"",""物料销售"",""快运"",""特许收入"",""派费""]",浙江省,28.99亿元,1608529769414,www.yundaex.com,个人,物流Ⅱ,002120.SZ,交通运输、仓储和邮政业,G,邮政业,60,16,2
"""5f4adead2018c1179b9ddc55""",002122,*ST天马,深圳中小板,1175040000000,0,,,天马轴承集团股份有限公司,2110,"Tianma Bearing Group Co.,Ltd",2002-11-18,2007-03-28,机械设备 — 通用机械,北京市海淀区知春路甲18号院,轴承及机床的生产和销售,86-010-85660012,"[""轴承"",""机床"",""互联网信息技术服务"",""图书"",""纸张""]",浙江省,12.02亿元,1608529779068,www.tmb.net.cn,,通用机械,002122.SZ,制造业,C,通用设备制造业,34,12,0
"""5f4adead2018c1179b9ddc57""",002124,天邦股份,深圳中小板,1175558400000,0,张邦辉,21.84%,天邦食品股份有限公司,5338,"Tech-Bank Food Co.,Ltd.",1996-09-25,2007-04-03,农林牧渔 — 饲料Ⅱ,上海市徐汇区桂箐路65号新研大厦11层,饲料技术咨询服务;水产品的养殖(限分公司经营);饲料、饲料原料的批发、零售;自营和代理货物和技术的进出口。,86-021-54484578,"[""生猪养殖"",""动物疫苗"",""饲料产品"",""食品加工"",""工程环保""]",浙江省,13.14亿元,1608529786039,www.tianbang.com,个人,饲料Ⅱ,002124.SZ,制造业,C,农副食品加工业,13,15,3
"""5f4adead2018c1179b9ddc58""",002125,湘潭电化,深圳中小板,1175558400000,0,湘潭市国有资产监督管理委员会,41.28%,湘潭电化科技股份有限公司,1300,"Xiangtan Electrochemical Scientific Co.,Ltd",2000-09-30,2007-04-03,化工 — 化学原料,湖南省湘潭市雨湖区九华莲城大道5号五矿尊城,锰系化工材料业务和污水处理业务,86-0731-55544161;86-0731-55544048;86-0731-55544022,"[""电解二氧化锰"",""锰酸锂正极材料"",""污水处理""]",湖南省,6.29亿元,1608529788914,www.chinaemd.com,地方国资委,化学原料,002125.SZ,制造业,C,化学原料及化学制品制造业,26,21,16
"""5f4adead2018c1179b9ddc59""",002126,银轮股份,深圳中小板,1176854400000,0,徐小敏,7.23%,浙江银轮机械股份有限公司,6645,"Zhejiang Yinlun Machinery Co.,Ltd.",1999-03-10,2007-04-18,汽车 — 汽车零部件,浙江省台州市天台县福溪街道始丰东路8号,专业研发、制造和销售各种汽车、工程机械等热交换器及后处理产品,86-0576-83938250,"[""热交换器"",""尾气处理"",""车用空调"",""贸易""]",浙江省,7.92亿元,1608529793126,www.yinlun.cn,个人,汽车零部件,002126.SZ,制造业,C,汽车制造业,36,20,3
"""5f4adead2018c1179b9ddc56""",002123,梦网集团,深圳中小板,1175040000000,0,余文胜,20.26%,梦网云科技集团股份有限公司,1039,"Montnets Cloud Technology Group Co.,Ltd",1998-11-19,2007-03-28,通信 — 通信运营,广东省深圳市南山区高新中四道30号龙泰利科技大厦2层,"面向5G网络,聚焦打造大型富媒体云通信平台业务",86-0755-86011280;86-0755-86010035,"[""供PaaS通讯能力(短信,5G消息,语音等)"",""SaaS(服务号,视频会议,物联云等)"",""IaaS(数据中心)"",""IM云"",""视讯云"",""梦网云数据中心"",""高压动态无功补偿装置(SVC)"",""高压静止无功发生器(SVG)"",""串补(FSC)"",""电力滤波装置(FC)"",""有源滤波装置(APF)""]",辽宁省,8.11亿元,1608529782395,www.montnets.com,个人,通信运营,002123.SZ,信息传输、软件和信息技术服务业,I,软件和信息技术服务业,65,18,1
"""5f4adead2018c1179b9ddc5a""",002127,南极电商,深圳中小板,1176854400000,0,张玉祥、朱雪莲,26.67、2.75%,南极电商股份有限公司,646,"Nanji E-Commerce Co.,Ltd",1999-07-12,2007-04-18,商业贸易 — 专业零售,上海市杨浦区江湾城路99号尚浦中心3号楼7-10楼,品牌授权服务、电商生态综合服务平台服务、柔性供应链园区服务、专业增值服务及货品销售业务,86-021-63461118-8122;86-021-63461118-8885;86-021-63461118,"[""品牌综合服务业务"",""经销商品牌授权业务"",""移动互联网媒体投放平台业务"",""移动互联网流量整合业务"",""自媒体流量变现业务"",""保理业务"",""货品销售""]",江苏省,24.55亿元,1608529805913,www.nanjids.com,个人,专业零售,002127.SZ,租赁和商务服务业,L,商务服务业,72,17,2
"""5f4adead2018c1179b9ddc5b""",002128,露天煤业,深圳中小板,1176854400000,0,国务院国有资产监督管理委员会,37.95%,内蒙古霍林河露天煤业股份有限公司,7438,Huolinhe Opencut Coal Industry Corporation Limited Of Inner Mongolia,2001-12-18,2007-04-18,采掘 — 煤炭开采Ⅱ,内蒙古自治区通辽市霍林郭勒市霍林河露天煤业股份有限公司机关办公楼,煤炭系列产品的研制、生产和销售；火力发电；热力产品销售；废弃物综合利用及经营；设施租赁等。,86-0475-6196970,"[""煤炭产品"",""电力产品""]",内蒙古自治区,19.22亿元,1608529810446,--,国资委,煤炭开采Ⅱ,002128.SZ,采矿业,B,煤炭开采和洗选业,6,32,13
"""5f4adead2018c1179b9ddc5c""",002129,中环股份,深圳中小板,1177027200000,0,,,天津中环半导体股份有限公司,9395,"Tianjin Zhonghuan Semiconductor Co.,Ltd.",1988-12-21,2007-04-20,电气设备 — 电源设备,天津市西青区新技术产业园区华苑产业区(环外)海泰东路12号,单晶硅材料和半导体器件的研发、生产和销售,86-022-23789787,"[""新能源材料"",""半导体材料"",""半导体器件"",""电力"",""服务业""]",天津市,30.33亿元,1608529815417,www.tjsemi.com,地方国资委,电源设备,002129.SZ,制造业,C,电气机械及器材制造业,38,25,10
"""5f4adead2018c1179b9ddc5d""",002130,沃尔核材,深圳中小板,1177027200000,0,,,深圳市沃尔核材股份有限公司,5801,"Shenzhen Woer Heat-Shrinkable Material Co.,Ltd.",1998-06-19,2007-04-20,有色金属 — 金属非金属新材料,广东省深圳市龙岗区坪山新区兰景北路沃尔工业园,高分子核辐射改性新材料及系列电子、电力新产品和新设备的研发、制造和销售,86-0755-28299020,"[""电子类产品"",""电力类产品"",""电线电缆产品""]",广东省,12.59亿元,1608529820272,www.woer.com,,金属非金属新材料,002130.SZ,制造业,C,计算机、通信和其他电子设备制造业,39,15,0
"""5f4adead2018c1179b9ddc5e""",002131,利欧股份,深圳中小板,1177632000000,0,王相荣,9.44%,利欧集团股份有限公司,4670,"Leo Group Co.,Ltd.",2001-05-21,2007-04-27,传媒 — 营销传播,上海市普陀区中山北路2900号东方国际元中大厦A栋,机械制造和互联网服务,86-021-60158601,"[""民用泵(微型小型水泵)"",""工业泵"",""园林机械"",""清洗和植保机械"",""配件"",""媒介代理服务"",""数字营销服务"",""PC端流量整合业务"",""移动端流量整合业务"",""精准营销业务""]",浙江省,67.55亿元,1608529824564,www.leogroup.cn,个人,营销传播,002131.SZ,信息传输、软件和信息技术服务业,I,互联网和相关服务,64,14,0
"""5f4adead2018c1179b9ddc5f""",002132,恒星科技,深圳中小板,1177632000000,0,谢保军,21.16%,河南恒星科技股份有限公司,3387,"Henan Hengxing Science & Technology Co.,Ltd.",1995-07-12,2007-04-27,机械设备 — 金属制品,河南省郑州市巩义市康店镇恒星工业园,金属制品，主要是子午轮胎用钢帘线、镀锌钢丝、钢绞线、PC钢绞线等系列产品的制造、销售。,86-0371-69588999,"[""镀锌钢绞线"",""镀锌钢丝"",""胶管钢丝"",""钢帘线"",""预应力钢绞线"",""超精细钢丝"",""金刚线"",""多晶硅产品""]",河南省,12.56亿元,1608529828927,www.hengxingchinese.com,个人,金属制品,002132.SZ,制造业,C,金属制品业,33,16,7
"""5f4adead2018c1179b9ddc62""",002135,东南网架,深圳中小板,1180483200000,0,郭明明,26.12%,浙江东南网架股份有限公司,5338,"Zhejiang Southeast Space Frame Co.,Ltd.",,,建筑装饰 — 专业工程,浙江省杭州市萧山区衙前镇衙前路593号,钢结构建筑及围护系统的设计、制造、安装以及装配式钢结构建筑总承包业务及涤纶长丝的生产和销售,86-0571-82783358,"[""空间钢结构"",""高层重钢结构"",""轻钢结构"",""POY""]",浙江省,10.34亿元,1608529867944,www.dongnanwangjia.com,个人,专业工程,002135.SZ,制造业,C,金属制品业,33,18,10
"""5f4adead2018c1179b9ddc63""",002136,安 纳 达,深圳中小板,1180483200000,0,,,安徽安纳达钛业股份有限公司,708,"Anhui Annada Titanium Industry Co.,Ltd.",1994-03-11,2007-05-30,化工 — 化学制品,安徽省铜陵市铜官区铜官大道南段1288号,钛白粉系列产品和磷酸铁系列产品。,86-0562-3867798;86-0562-3862867,"[""钛白粉"",""磷酸铁""]",安徽省,2.15亿元,1608529870807,www.andty.com,,化学制品,002136.SZ,制造业,C,化学原料及化学制品制造业,26,11,5
"""5f4adead2018c1179b9ddc60""",002133,广宇集团,深圳中小板,1177632000000,0,王轶磊,13.00%,广宇集团股份有限公司,409,"Cosmos Group Co.,Ltd.",2000-12-04,2007-04-27,房地产 — 房地产开发Ⅱ,浙江省杭州市上城区平海路8号,房地产投资、房地产开发经营、商品房销售及出租、实业投资、室内外装饰、工程技术咨询、仓储服务，建筑材料的销售,86-0571-87925786,"[""房地产"",""物业管理"",""物业出租"",""贸易""]",浙江省,7.74亿元,1608529832492,www.cosmosgroup.com.cn,个人,房地产开发Ⅱ,002133.SZ,房地产业,K,房地产业,70,14,3
"""5f4adead2018c1179b9ddc61""",002134,天津普林,深圳中小板,1179273600000,0,天津市人民政府国有资产监督管理委员会,40.50%,天津普林电路股份有限公司,832,Tianjin Printronics Circuit Corporation,1988-04-27,2007-05-16,电子 — 元件Ⅱ,天津市滨海新区空港经济区航海路53号,生产、销售双面和多层印刷电路板。,86-022-24893466,"[""单双面板"",""多层板(含HDI板)""]",天津市,2.46亿元,1608529842576,www.toppcb.com,地方国资委,元件Ⅱ,002134.SZ,制造业,C,计算机、通信和其他电子设备制造业,39,19,3
"""5f4adead2018c1179b9ddc66""",002139,拓邦股份,深圳中小板,1183075200000,0,武永强,18.94%,深圳拓邦股份有限公司,5861,"Shenzhen Topband Co.,Ltd",1996-02-09,2007-06-29,电子 — 电子制造,广东省深圳市宝安区石岩镇塘头大道拓邦工业园,电器产品智能控制、智能电源及其控制、高效照明产品及其控制、高效精密电机及其控制的研发、生产和销售。,86-0755-26957035,"[""智能控制器"",""锂电池""]",广东省,11.35亿元,1608529884052,www.topband.com.cn,个人,电子制造,002139.SZ,制造业,C,电气机械及器材制造业,38,14,1
"""5f4adead2018c1179b9ddc64""",002137,麦达数字,深圳中小板,1181692800000,0,陈亚妹、乔昕,31.73、11.42%,深圳市麦达数字股份有限公司,777,"Shen Zhen Mindata Holding Co.,Ltd",1998-06-05,2007-06-13,电子 — 光学光电子,广东省深圳市福田区彩田路新浩e都A座2801,包括企业互联网服务业务和电子制造服务(EMS),86-0755-29672878,"[""智慧营销服务"",""LED照明产品"",""智能硬件制造""]",广东省,5.78亿元,1608529873937,www.mindatagroup.com,个人,光学光电子,002137.SZ,制造业,C,计算机、通信和其他电子设备制造业,39,12,0
"""5f4adead2018c1179b9ddc67""",002140,东华科技,深圳中小板,1184198400000,0,中国化学工程集团有限公司,31.16%,东华工程科技股份有限公司,1228,"East China Engineering Science And Technology Co.,Ltd.",2001-07-18,2007-07-12,建筑装饰 — 专业工程,安徽省合肥市包河区望江东路70号,主要为煤化工、天然气化工、石油化工、有机化工、无机化工、精细化工、环境市政、建筑、热电等多个行业或领域的工程项目建设提供设计咨询与工程总承包业务。,86-13856022275;86-0551-63626589;86-13856002499;86-0551-63626768,"[""设计咨询业务"",""工程总承包业务""]",安徽省,5.45亿元,1608529898240,www.chinaecec.com,中央国有企业,专业工程,002140.SZ,电力、热力、燃气及水的生产和供应业,D,土木工程建筑业,48,18,4
"""5f4adead2018c1179b9ddc65""",002138,顺络电子,深圳中小板,1181692800000,0,,,深圳顺络电子股份有限公司,5895,"Shenzhen Sunlord Electronics Co.,Ltd.",2000-09-08,2007-06-13,电子 — 元件Ⅱ,广东省深圳市龙华区观澜街道大富苑工业区顺络观澜工业园,生产片式电感器和片式压敏电阻器,86-0755-29832586,"[""片式电子元件""]",广东省,8.06亿元,1608529880116,www.sunlordinc.com,,元件Ⅱ,002138.SZ,制造业,C,计算机、通信和其他电子设备制造业,39,24,0
"""5f4adead2018c1179b9ddc68""",002141,贤丰控股,深圳中小板,1184889600000,0,谢松锋、谢海滔,28.04、2.80%,贤丰控股股份有限公司,889,"Infund Holding Co.,Ltd.",2002-10-10,2007-07-20,电子 — 其他电子,广东省深圳市福田区金田路4028号荣超经贸中心33楼08单元,漆包线及其相关产品的研发、生产和销售。,86-0755-23900666;86-0755-83139666,"[""常规线"",""自粘线"",""扁线"",""卤水提锂专用锂离子富集材料""]",广东省,11.35亿元,1608529902301,www.sz002141.com,个人,其他电子,002141.SZ,制造业,C,电气机械及器材制造业,38,12,1
"""5f4adead2018c1179b9ddc6a""",002144,宏达高科,深圳中小板,1186099200000,0,沈国甫,22.00%,宏达高科控股股份有限公司,605,"Hongda High-Tech Holding Co.,Ltd.",1997-07-24,2007-08-03,纺织服装 — 纺织制造,浙江省嘉兴市海宁市许村镇建设路118号,纺织面料、医疗器械的研发、生产和销售,86-0573-87550882,"[""交运面料"",""服饰面料"",""染整加工"",""医疗器械"",""贸易""]",浙江省,1.77亿元,1608529910691,www.zjhongda.com.cn,个人,纺织制造,002144.SZ,制造业,C,纺织业,17,14,10
"""5f4adead2018c1179b9ddc69""",002142,宁波银行,深圳中小板,1184803200000,0,,,宁波银行股份有限公司,18750,"Bank Of Ningbo Co.,Ltd.",1997-04-10,2007-07-19,银行 — 银行,浙江省宁波市鄞州区宁东路345号,存款，贷款，办理国内结算，办理票据贴现，发行金融债券，代理发行、兑付债券，代理收付款、保险业务，保管箱服务。,86-0574-87050028,"[""个人贷款及垫款"",""公司贷款及垫款"",""票据贴现"",""个人存款"",""公司存款"",""同业拆入""]",浙江省,60.08亿元,1608529906016,www.nbcb.com.cn,,银行,002142.SZ,金融业,J,货币金融服务,66,33,5
"""5f4adead2018c1179b9ddc6b""",002145,中核钛白,深圳中小板,1186099200000,0,王泽龙,43.48%,中核华原钛白股份有限公司,2390,"Cnnc Hua Yuan Titanium Dioxide Co.,Ltd",2001-02-23,2007-08-03,化工 — 化学制品,广东省广州市天河区珠江新城环球都会广场4701室,钛白粉、硫酸亚铁的生产、批发零售、研究,86-020-88526532,"[""金红石型钛白粉"",""氧化铁颜料""]",甘肃省,20.54亿元,1608529915860,www.zhtb.com,个人,化学制品,002145.SZ,制造业,C,化学原料及化学制品制造业,26,19,10
"""5f4adead2018c1179b9ddc6c""",002146,荣盛发展,深圳中小板,1186531200000,0,耿建明,41.28%,荣盛房地产发展股份有限公司,24054,"Risesun Real Estate Development Co.,Ltd",1996-12-30,2007-08-08,房地产 — 房地产开发Ⅱ,河北省廊坊市广阳区经济技术开发区祥云道81号,房地产开发与销售,86-0316-5909688,"[""房地产业"",""产业园"",""物业服务"",""酒店经营""]",河北省,43.48亿元,1608529923091,www.risesun.cn,个人,房地产开发Ⅱ,002146.SZ,房地产业,K,房地产业,70,19,2
"""5f4adead2018c1179b9ddc6e""",002148,北纬科技,深圳中小板,1186704000000,0,傅乐民,21.14%,北京北纬通信科技股份有限公司,237,"Beijing Bewinner Communications Co.,Ltd.",1997-11-12,2007-08-10,传媒 — 互联网传媒,北京市海淀区首体南路22号国兴大厦5层、26层,从事移动数据增值服务业务等,86-010-88356661,"[""物联网应用及移动增值业务"",""手机游戏业务"",""移动互联网产业园""]",北京市,5.66亿元,1608529931541,www.bisp.com,个人,互联网传媒,002148.SZ,信息传输、软件和信息技术服务业,I,软件和信息技术服务业,65,11,0
"""5f4adead2018c1179b9ddc70""",002150,通润装备,深圳中小板,1186704000000,0,顾雄斌,8.56%,江苏通润装备科技股份有限公司,1301,"Jiangsu Tongrun Equipment Technology Co.,Ltd",2002-10-28,2007-08-10,机械设备 — 金属制品,江苏省苏州市常熟市海虞镇通港路536号,金属制品和电器设备两大类产品的生产、研发和销售,86-0512-52343523;86-0512-52052633,"[""金属工具箱"",""工具柜"",""工具车"",""工作台"",""墙立柜"",""电子冰箱金属外壳"",""户外显示屏金属外壳"",""户外电视机金属件金属外壳"",""摄像头金属外壳"",""钣金结构件"",""高压成套开关设备"",""中低压成套开关设备"",""高低压开关元件"",""控制电器""]",江苏省,3.57亿元,1608529940152,www.tongrunindustries.com,个人,金属制品,002150.SZ,制造业,C,金属制品业,33,11,1
"""5f4adead2018c1179b9ddc71""",002151,北斗星通,深圳中小板,1186963200000,0,周儒欣,26.08%,北京北斗星通导航技术股份有限公司,5389,"Beijing Bdstar Navigation Co.,Ltd.",2000-09-25,2007-08-13,国防军工 — 航天装备,北京市海淀区丰贤东路7号北斗星通大厦南二层,导航定位产品、基于位置的信息系统应用、基于位置的运营服务。,86-010-69939966,"[""Nebulas/Firebird/Humbird系列芯片"",""UM模块系列"",""UB/BDNAV板卡系列"",""NovAtel板卡系列"",""高精度卫星定位天线"",""无人机天线"",""基站天线"",""大S动中通天线"",""微波介质陶瓷元器件"",""模组及整机产品"",""射频元器件产品"",""功率放大器"",""天璇接收机系列"",""NovAtel接收机系列"",""采集终端""]",北京市,5.08亿元,1608529944659,www.bdstar.com,个人,航天装备,002151.SZ,制造业,C,计算机、通信和其他电子设备制造业,39,20,9
"""5f4adead2018c1179b9ddc77""",002157,正邦科技,深圳中小板,1187308800000,0,林印孙,39.17%,江西正邦科技股份有限公司,23853,Jiangxi Zhengbang Technology Co.Ltd,1996-09-26,2007-08-17,农林牧渔 — 饲料Ⅱ,江西省南昌市青山湖区高新技术开发区艾溪湖一路569号,饲料的生产和销售;种猪、商品猪的养殖与销售;畜禽屠宰加工与销售。,86-0791-86397153,"[""饲料"",""猪饲料"",""禽饲料"",""养殖"",""兽药""]",江西省,25.19亿元,1608530011254,www.zhengbang.com,个人,饲料Ⅱ,002157.SZ,制造业,C,农副食品加工业,13,10,1
"""5f4adead2018c1179b9ddc78""",002158,汉钟精机,深圳中小板,1187308800000,0,廖哲男,7.55%,上海汉钟精机股份有限公司,1755,"Shanghai Hanbell Precise Machinery Co.,Ltd.",1998-01-07,2007-08-17,机械设备 — 通用机械,上海市金山区枫泾工业开发区亭枫公路8289号,螺杆式压缩机应用技术的研制开发、生产销售及售后服务。,86-021-57350280-1005;86-021-57350280-1132,"[""制冷产品"",""空压产品"",""真空产品"",""铸件产品"",""零件及维修""]",上海市,5.35亿元,1608530014205,www.hanbell.com.cn,个人,通用机械,002158.SZ,制造业,C,通用设备制造业,34,14,0
"""5f4adead2018c1179b9ddc79""",002159,三特索道,深圳中小板,1187308800000,0,艾路明,7.07%,武汉三特索道集团股份有限公司,1608,"Wuhan Sante Cableway Group Co.,Ltd",1989-09-05,2007-08-17,休闲服务 — 旅游综合Ⅱ,湖北省武汉市洪山区东湖开发区关山一路特1号光谷软件园D1栋,以风景区客运索道运输服务为主，辅以旅游景区经营、景观房地产开发及景区酒店业务。,86-027-87341812;86-027-87341810,"[""索道运营"",""景区门票"",""酒店餐饮"",""旅行社"",""景区观光车"",""温泉业务""]",湖北省,1.39亿元,1608530017585,www.sante.com.cn,个人,旅游综合Ⅱ,002159.SZ,水利、环境和公共设施管理业,N,公共设施管理业,78,19,2
"""5f4adead2018c1179b9ddc6f""",002149,西部材料,深圳中小板,1186704000000,0,陕西省财政厅,28.89%,西部金属材料股份有限公司,1428,"Western Metal Materials Co.,Ltd",2000-12-28,2007-08-10,有色金属 — 稀有金属,陕西省西安市高陵区经济技术开发区泾渭工业园西金路西段15号,稀有金属材料的研发、生产和销售,86-029-86968615;86-029-86968418,"[""钛制品"",""其他稀有金属""]",陕西省,4.25亿元,1608529935603,www.c-wmm.com,地方政府,稀有金属,002149.SZ,制造业,C,有色金属冶炼及压延加工业,32,19,16
"""5f4adead2018c1179b9ddc73""",002153,石基信息,深圳中小板,1186963200000,0,李仲初,54.54%,北京中长石基信息技术股份有限公司,5574,"Beijing Shiji Information Technology Co.,Ltd.",1998-02-06,2007-08-13,计算机 — 计算机应用,"北京市石景山区玉泉路59号院2号楼燕保大厦六层,北京市东城区东水井胡同5号15层",从事酒店管理系统集成、软件开发、技术支持与服务,86-010-68249356,"[""“石基数字饭(酒)店信息管理系统平台(IPHotel)"",""的INFRASYS品牌"",""支付系统业务"",""商业流通管理系统业务"",""旅游休闲系统业务"",""第三方硬件配套业务""]",北京市,10.71亿元,1608529957642,www.shijigroup.com,个人,计算机应用,002153.SZ,信息传输、软件和信息技术服务业,I,软件和信息技术服务业,65,14,0
