academics,academicRelated,jobs,jobRelated,organizations,isGeneralMatch,personId,personName,personDescription,companyName,personTitle
,0,,0,[],1,"""5f666a40ade9005a1eed45f9""",程曦,"程曦,男,1965年3月生,大学本科学历,国家注册化工工程师,中国共党党员。现任上海智鼎化工工程技术有限公司法人、上海新建设建筑设计有限公司董事、上海睿明化工设计工程有限公司执行董事。工作简历:1986年8月至1992年6月在上海化工设计所工作;1992年7月至2002年2月任上海索普化工设计工程有限公司项目经理、副总经理;2002年3月至2013年4月,任上海智鼎化工工程技术有限公司董事、上海新建设建筑设计有限公司董事,上海智英化工技术有限公司董事、副总经理、总经理;2013年5月至2015年7月,任上海智鼎化工工程技术有限公司法人、上海庞源建筑机械租赁有限公司董事、上海新建设建筑设计有限公司董事、上海睿明化工设计工程有限公司执行董事;2015年7月至今,任上海智鼎化工工程技术有限公司法人、上海新建设建筑设计有限公司董事、上海睿明化工设计工程有限公司执行董事。",建设机械,监事
法学,1,"律师,法律顾问",3,"[""律师事务所""]",,"""5f666a7bade9005a1eed5249""",毛鹏,"毛鹏先生,1982年出生,法学学士。现任广东晟典律师事务所高级合伙人,执业律师,拥有十余年法律实务工作经历,担任过数十家大中型企业的法律顾问,处理了数百起民事及刑事案件,对企业诉讼风险预防和处理有丰富的经验。",马应龙,独立董事
,0,法务,1,[],,"""5f666a07ade9005a1eed3a63""",胡剑,"胡剑,男,1968年生,大学本科,会计师。历任杭州天成丝织厂主办会计,浙江农村经济股份有限公司驻外财务负责人,浙江华立科技股份有限公司财务经理,浙江华立生命科技股份有限公司财务总监,华立集团股份有限公司审计监察部部长、高级审计师、业务支撑平台财务营运管理责任人、审计监察中心责任人,浙江宝骐汽车有限公司财务负责人。现任华立集团股份有限公司法务监察部部长。",健民集团,监事
"法学,法学院",3,法律顾问,1,"[""法院""]",,"""5f666a70ade9005a1eed4fe4""",徐淑萍,"徐淑萍,女,中国籍,1962年2月出生,法学博士,安徽大学法学院教授,博士生导师。历任合肥市人大常委、合肥市中级人民法院副院长、安徽大学法学院副院长,撰写学术专著多部,公开发表学术论文30余篇,多次获得国家级及省部级教学及科研奖项。现任省人大常委会内司委司法监督咨询员、省人大法工委地方立法咨询专家库成员、六安市人民政府法律顾问、合肥市和淮北市仲裁委仲裁员。具备独立董事资格。",四创电子,独立董事
法学,3,律师,9,"[""律师事务所"",""法学会"",""律师协会""]",,"""5f666a07ade9005a1eed3a40""",李曙衢,"李曙衢,中国国籍,无境外永久居留权,男,出生于1971年9月,硕士研究生学历,具有律师、中国注册会计师、税务师资格,会计师职称,曾任北京大成律师事务所执业律师,北京市盈科律师事务所执业律师。现任郑州天迈科技股份有限公司独立董事,北京市盈科律师事务所全球总部合伙人,高级合伙人律师,盈科(郑州)分所管委会主任、税法与上市部主任,健民药业集团股份有限公司独立董事。兼任河南省法学会常务理事,河南省法治智库专家,河南省法学会证券法学研究会常务副会长、律师学研究会副会长,河南省律师协会财政与税收专业委员会主任。",健民集团,独立董事
,0,法律顾问,3,[],,"""5f666a49ade9005a1eed47c6""",许建清,"许建清,男,1967年12月生,硕士学历,高级政工师,一级法律顾问。1989年起历任淮北矿务局张庄煤矿计划科干部、办公室秘书、信访办主任,2003年起历任淮北矿业集团办公室信访科科员、副科长、法律顾问室副主任、法律事务部副主任、董事会秘书处副主任兼法律事务室主任,2010年至今任淮北矿业集团总法律顾问。",淮北矿业,监事会主席
,0,律师,5,"[""律师事务所""]",,"""5f666a69ade9005a1eed4e2b""",赵恩慧,"赵恩慧女士,1972年10月生,中国国籍,无境外永久居留权,本科学历,律师。2017年4月至今任宁夏宝丰能源集团股份有限公司独立董事,2016年至今任北京市盈科(银川)律师事务所管委会副主任、律师。此前,赵恩慧女士还曾担任宁夏正义达律师事务所合伙人、副主任、律师等职务。",宝丰能源,独立董事
,0,,0,[],1,"""5f666a24ade9005a1eed4089""",李洪发,"李洪发先生,1978年2月出生,会计专业本科学历,会计师,中国国籍,无永久境外居留权。2003年7月进入北京矿冶研究总院工作,先后在北京矿冶研究总院财务部、法律审计部从事财务核算以及内部审计工作,2010年8月起任北矿机电科技有限责任公司财务部主任,现任北矿机电科技有限责任公司财务总监。",北矿科技,财务总监
"法学院,法学",2,法务,3,[],,"""5f666a56ade9005a1eed4a08""",张晓莉,"张晓莉:女,1986年出生,本科学历。2008年7月毕业于山东师范大学政法学院法学系,同期入职科达集团股份有限公司,先后担任公司法律事务部法务专员、法务科长,从事合同审查、诉讼和非诉业务以及法律培训、法律咨询工作;2012年至今分别担任科达股份法律事务部副部长、部长、法务总监,主持部门工作;2014年1月至今任科达股份职工代表监事。",科达股份,职工监事
"法学,法专业",3,"律师,法律顾问,法务",7,"[""律师事务所""]",,"""5f666a3bade9005a1eed44d5""",刘志超,"刘志超:男,汉,1978年10月出生,中国国籍。2001年毕业于中国刑事警察学院侦查专业(法学学士),2004年取得大连海事大学国际经济法专业法学硕士学位。先后取得国家司法职业资格、律师执业资格、美国注册舞弊检查师资格。2001.12-2004.12在沈阳市公安局皇姑分局任职;2004.12-2006.8任联邦快递中国公司高级安全专员;2006.8-2008.8任北京市鑫诺律师事务所执业律师;2008.9-2009.9任西门子财务租赁有限公司风险管理经理;2009.9-2017.3在可口可乐装瓶投资集团(中国)任职,期间担任过营运法律顾问、法律公共事务与传讯总监、区域法务总监;2017.6-2018.5任艾欧史密斯(中国)有限公司法务合规总监;2018.9-2019.3任华晨雷诺金杯有限公司法务合规总监。2019年4月加入惠而浦(中国)股份有限公司,现任惠而浦(中国)股份有限公司首席合规官,惠而浦(中国)股份有限公司第六届监事会监事。",惠而浦,监事
,0,法务,1,[],,"""5f666a70ade9005a1eed5040""",王向新,"王向新,男,中国籍,1981年4月出生,中共党员,工商管理硕士,高级工程师。长期从事党务、政务、工团、宣传和法务等工作。历任中国电子科技集团公司第三十八研究所综合办公室、党政办公室副主任、主任。",四创电子,董事会秘书
,0,律师,2,"[""律师事务所""]",,"""5f666a8bade9005a1eed56fc""",张永军,"张永军先生,中国公民,本科学历。1993年7月参加工作,1993年7月至1997年11月在石家庄市第37中学任教,1997年11月至2001年3月在冀立律师事务所作专职律师,2001年3月至2016年2月任中国信达资产管理公司石家庄办事处(河北省分公司)业务经理、经理、高级经理助理级、高级副经理,2016年2月至今任中国信达资产管理股份有限公司河北省分公司副处长。",开滦股份,监事
,0,法务,1,"[""法务部""]",,"""5f666a86ade9005a1eed55e3""",王强,"王强先生,1973年出生,中国国籍,无境外永久居留权,中共党员。大学本科学历,中级会计师职称。曾任职于贵州省建筑材料公司;贵州省有线广播电视网络有限公司;贵州省广播电视信息网络股份有限公司审计部副经理。现任贵州省广播电视信息网络股份有限公司审计法务部总经理。",贵广网络,职工监事
,0,,0,[],1,"""5f666a87ade9005a1eed5621""",旷宗仁,"旷宗仁先生,1963年出生,中国国籍,无境外永久居留权,中共党员。研究生学历。曾任贵州省思南县委办公室历科员、秘书科长;中共思南县委宣传部副部长;中共铜仁地委办公室秘书;中共贵州省委办公厅综合处主任科员;中共贵州省委办公厅信息处副处长;中共贵州省委办公厅秘书二处副处长;中共贵州省委办公厅秘书二处调研员;中共贵州省委办公厅信息处调研员;贵州省广播电视信息网络股份有限公司副总经理。现任贵州省广播电视信息网络股份有限公司党委委员、副总经理,贵州广电网络多彩云科技发展有限公司法定代表人、执行董事、总经理。",贵广网络,副总经理
"法学,法学院",3,律师,2,"[""律师事务所""]",,"""5f666a95ade9005a1eed589c""",刘兆年,"刘兆年先生:1960年生,法学博士,副教授。曾任河南郑州大学法学院教师,中国人民大学法学院讲师、副教授,湖北九州通医药有限公司总经理,九州通医药集团有限公司总经理、执行董事,北京九州通医药有限公司董事长,曾兼任北京乾坤律师事务所律师、江苏吴中实业股份有限公司独立董事。现任九州通医药集团股份有限公司副董事长,现兼任中国医药商业协会副会长、中国物流协会副会长、北京市物流协会副会长。",九州通,"副董事长,董事"
法学院,1,,0,[],,"""5f666aa4ade9005a1eed5c31""",张子学,"张子学,男,1968年8月出生,博士研究生,国家法律职业资格。现任中国政法大学民商经济法学院教授,王子新材股份有限公司、日照港裕廊股份有限公司、浙江巨化股份有限公司、贵州白山云科技股份有限公司独立董事。",唐山港,独立董事
,0,"律师,法律顾问",3,"[""律师事务所""]",,"""5f666aabade9005a1eed5e5f""",刘啸峰,"刘啸峰先生:1960年3月出生,研究生学历,国家一级律师。曾任全国律协建房委委员、山西五届律协副会长、山西六届律协建房委主任、山西省政府法律专家库成员、大同市政府法律顾问、大同市律协名誉会长、太原和大同仲裁委仲裁员;现任山西云冈律师事务所书记、合伙人。",大同煤业,独立董事
法学,2,,0,[],,"""5f666a9dade9005a1eed5a47""",王文,"王文先生,1969年7月生,中国国籍。王先生拥有金融保险企业相关工作经验,其经验包括:自2017年7月起担任中国人民人寿保险股份有限公司副总裁;自2017年1月起担任中国人民人寿保险股份有限公司党委委员;分别自2017年2月、5月起兼任中美国际保险销售服务有限责任公司党委书记、董事长;自2015年7月至2017年1月担任中国人民人寿保险股份有限公司销售总监;自2005年4月至2017年1月先后担任中国人民人寿保险股份有限公司北京市分公司筹备组组长,党委副书记、副总经理(主持工作),党委书记、总经理;自2001年1月至2005年4月先后担任中国太平洋人寿保险股份有限公司北京市分公司总经理助理、副总经理;自1995年8月至2001年1月先后担任中国太平洋保险公司北京市分公司人身险部经理助理、副经理,国内业务部副经理,车险部经理。王先生分别于1991年7月、2005年7月获得北京大学法学学士学位、法学硕士学位。",招商证券,非执行董事
法专业,1,律师,12,"[""律师事务所""]",,"""5f666a86ade9005a1eed55b1""",赵敏,"赵敏:女,汉族,1970年1月出生,中国国籍,无境外永久居留权。2015年毕业于中国社会科学院经济法专业、博士研究生、高级律师职称。主要工作经历如下:1992年-1995年贵阳第二律师事务所专职律师;1995年-2001年争鸣律师事务所副主任律师;2001年-2006年泽丰律师事务所专职律师;2006年-2014年贵州天职律师事务所专职律师;2014年-2015年贵州杰鉴律师事务所主任律师;2015年至今北京盈科(贵阳)律师事务所高级合伙人;中国振华(集团)科技股份有限公司独立董事;贵州省广播电视信息网络股份有限公司独立董事;贵州旅游投资控股(集团)有限责任公司外部董事。",贵广网络,独立董事
"法学,法学院",4,"律师,法务",2,[],,"""5f666a9eade9005a1eed5ab9""",胡鸿高,"胡鸿高,男,1954年9月出生,法学士,执业律师资格,法学教授,博士生导师,享受国务院特殊津贴专家。曾任复旦大学经济法学教研室主任、法律学系主任、法学院副院长、校务委员会委员。现任复旦大学法务委员会主任、民商法研究中心主任,公司独立董事。",招商证券,独立非执行董事
,0,,0,[],1,"""5f666a98ade9005a1eed5979""",王启兵,"王启兵先生:中国国籍,无境外居留权,金融专科、法律本科学历。2015年加盟九州通,1983年至2004年在黄冈农行历任信贷员、副行长、行长;2004年至2015年历任光大银行武汉分行支行副行长、公司业务部副总经理;2015年至今任九州通医药集团股份有限公司总监兼资金总部部长。",九州通,副总经理
法学院,1,,0,[],,"""5f666aa4ade9005a1eed5c5e""",於向平,"於向平,男,1956年3月出生,硕士。现任东北财经大学法学院教授,兼任大连华阳密封股份有限公司独立董事。2011年4月取得深圳证券交易所颁发的独立董事资格证书。",唐山港,独立董事
,0,法律顾问,2,[],,"""5f666aaaade9005a1eed5e14""",曹贤庆,"曹贤庆先生:1965年2月出生,中共党员,大学学历,高级经济师。曾任大同矿务局法律顾问处副处长;同煤集团法律事务部部长。现任同煤集团总法律顾问。",大同煤业,董事
"法学,法学院",2,,0,[],,"""5f666a80ade9005a1eed537d""",胡继晔,"胡继晔,男,1966年10月生,中共党员,经济学博士、教授、高级经济师、深交所独立董事资格。现任中国政法大学商学院金融系教授,博士生导师。主要工作经历:1988.08-1991.08北京市西城区政府研究室干部;1991.09-1994.03清华大学人文社会学院政治经济学专业读硕士研究生,获法学硕士;1994.04-2006.04中国国际智力技术合作公司高级经济师;2006.04至今历任中国政法大学法学院副教授、教授;商学院金融系教授、博士生导师。",文山电力,独立董事
"法学院,国际法",2,,0,[],,"""5f666a97ade9005a1eed5908""",余劲松,"余劲松:男,中国国籍,无境外永久居留权,1953年7月出生,博士、博士生导师。现任浙江中欣氟材股份有限公司独立董事、中国人民大学法学院教授、中国人民大学国际法研究所所长、中山大洋电机股份有限公司独立董事、九州通医药集团股份有限公司独立董事、陕西盘龙药业集团股份有限公司独立董事。",九州通,独立董事
,0,,0,[],1,"""5f666a86ade9005a1eed55a7""",范其勇,"范其勇先生,1971年出生,中国国籍,无境外永久居留权。工商管理硕士,中国香港中文大学会计学硕士,工商管理在职博士,高级会计师职称,具有中国注册会计师、国家法律职业资格、资产评估师、税务师、土地估价师、美国注册管理会计师等执业资格。曾任贵州黔元会计师事务所(现立信会计师事务所贵州分所)审计经理;重庆天健会计师事务所有限公司高级审计经理。现任贵阳天虹会计师事务所有限公司主任会计师(法人代表);贵州赤天化股份有限公司(现贵州圣济堂医药产业股份有限公司)独立董事;贵州涟江源建材有限公司董事;贵州省注册会计师协会调查检查委员会委员;民革贵州省委员会社会法制委员会委员;贵阳习水商会理事兼常务副会长;贵阳市云岩区工商联常委;贵阳市人大常委会第十四届预算审查监督咨询专家;贵阳市工商业联合金融服务委员会委员;贵州省注册税务师协会理事。",贵广网络,独立董事
"法学院,法学,法硕士",6,,0,[],,"""5f666a8bade9005a1eed56d0""",楼建波,"楼建波先生,中国公民,博士,北京大学法学院副教授,博士生导师。1991年至今在北京大学法学院工作,期间在新加坡国立大学法学院担任高级访问学者,在英国剑桥大学担任中国商法讲师,现任北京大学法学院法学硕士商法方向学科召集人、中国法硕士项目协调人、房地产研究中心主任。2014年5月以来兼任开滦能源化工股份有限公司第五届董事会独立董事。",开滦股份,独立董事
法学,1,,0,[],,"""5f666a9fade9005a1eed5b01""",尹虹艳,"尹虹艳女士,1971年4月生,中国国籍。2007年8月起担任公司职工代表监事。尹女士自2009年4月起先后担任招商证券股份有限公司运行管理部副总经理及总经理。尹女士于招商证券股份有限公司曾担任以下职位:自2007年4月至2009年4月担任招商证券股份有限公司深圳福民路证券营业部经理;自2006年1月至2007年4月担任私人客户服务部总经理助理;自2005年1月至2006年1月担任深圳福民路证券营业部副经理;自2000年7月至2005年2月担任深圳振华路证券营业部经理助理及客户服务部主任。尹女士于2006年6月获得南开大学社会学专业法学博士学位。",招商证券,职工监事
"法学,法专业,法学院",6,,0,[],,"""5f666aabade9005a1eed5e79""",石静霞,"石静霞女士:1970年8月出生,美国耶鲁大学法学硕士和博士、武汉大学国际经济法专业法学博士,对外经济贸易大学法学院教授(二级)、博士生导师。主要研究领域:国际经济法(含国际投资法、国际贸易法及国际与比较破产和重整法等)。自1998年8月在外经济贸易大学法学院任教,历任讲师、副教授、教授、副院长、院长;现任该校法学院教授。",大同煤业,独立董事
法学,1,律师,2,"[""律师事务所""]",,"""5f666abaade9005a1eed6241""",徐以祥,"徐以祥先生:1974年2月生,重庆钢铁股份有限公司独立董事,西南政法大学经济学院教授,博士生导师,西南政法大学矿产资源法研究中心副主任,北京大成(重庆)律师事务所兼职律师,海南省仲裁委仲裁员。徐先生毕业于德国图宾根大学,获法学博士学位,长期从事经济和环保法律政策的研究和实践工作,曾主持多项国家及各级研究项目,学术论文在国内外数家知名学术期刊上发表。徐先生在公司、环保法律及实务运作方面具有丰富的经验。",重庆钢铁,独立非执行董事
法学,2,律师,4,"[""律师事务所""]",,"""5f666ab0ade9005a1eed5fad""",李涛,"李涛,男,汉族,1971年出生,大学本科学历,法学学位,曾任嘉兴市司法局科员,嘉兴市律师事务所律师,浙江开发律师事务所主任。现任浙江图腾律师事务所主任,兼任嘉兴学院南湖学院人文系法学客座教授,嘉兴仲裁委员会仲裁员。",晋亿实业,独立董事
,0,律师,11,"[""律师事务所"",""律师协会"",""检察院"",""法院""]",,"""5f666ab5ade9005a1eed60a3""",罗琦,"罗琦,女,汉族,1962年8月出生,大学学历,历史学学士,中国致公党党员,曾任广西伟宁律师事务所合伙人,主任律师,专职律师,现任北京市华泰(南宁)律师事务所律师。现为广西区致公党区直一支部副主委,曾为南宁市律师协会第三届、第四届理事会理事;南宁律师协会惩戒委委员、律师考核委委员,女律师委员会副主任;广西律师协会第七届、第八届代表大会代表,广西律师协会惩戒委员会委员,曾为南宁市兴宁区第五届政协委员、南宁市青秀区第二届政协委员;现为南宁市青秀区第三届政协委员;曾受聘广西壮族自治区人民检察院廉政监督员、南宁市青秀区人民法院执法监督员等。",柳钢股份,独立董事
,0,法务,1,"[""法务部""]",,"""5f666ab5ade9005a1eed60ae""",梁培发,"梁培发,男,汉族,1963年7月出生,籍贯广西玉林,出生地广西玉林,大学学历,工程硕士学位,1987年7月参加工作,1989年12月加入中国共产党,1998年12月获高级工程师职称。现任柳州钢铁股份有限公司纪委书记、工会主席、监事会主席、审计法务部部长。",柳钢股份,监事会主席
"法学,法学院",4,律师,4,"[""律师事务所"",""律师协会"",""法学会""]",,"""5f666b17ade9005a1eed75ab""",陈乃蔚,"陈乃蔚,男,1957年出生,中国国籍,无永久境外居留权,毕业于中国澳门科技大学,获法学博士学位,具备法学教授职称,并拥有中国律师资格证书。曾任上海交通大学法律系主任、知识产权研究中心主任,上海市锦天城律师事务所合伙人,复旦大学法学院教授,第八届、第九届上海市律师协会副会长等职。现任复旦大学高级律师学院执行院长,兼任中国(上海)自由贸易试验区知识产权协会会长,中国科技法学会常务副会长,商务部知识产权海外维权专家,中国国际经济贸易仲裁委员会仲裁,中国香港国际仲裁中心仲裁员,国际商会国际仲裁院(ICC)仲裁员,国际体育仲裁院仲裁员,上海仲裁委员会仲裁员,并兼任上海交运集团股份有限公司独立董事、光大嘉宝股份有限公司独立董事、上海农村商业银行股份有限公司独立董事、浙江医药股份有限公司独立董事、东浩兰生(集团)有限公司外部董事、春秋航空独立董事。",春秋航空,独立董事
法律硕士,1,律师,4,"[""律师事务所""]",,"""5f666b49ade9005a1eed8062""",陈永平,"陈永平先生:男,汉族,1962年出生,中国国籍,无境外居留权,毕业于中国政法大学,获法律硕士学位,持有律师资格证书,现任甘肃国芳工贸(集团)股份有限公司独立董事。陈永平先生曾任北京市洪范广住律师事务所高级合伙人,北京天驰洪范律师事务所高级合伙人,现任北京天驰君泰律师事务所高级合伙人。",国芳集团,独立董事
,0,律师,3,"[""律师事务所""]",,"""5f666b8bade9005a1eed8fbd""",丁志坚,"丁志坚先生,1968年7月出生,中国国籍,无境外居留权,本科学历。先后被评为“金华市优秀律师”、“浙江省服务中小企业优秀律师”等荣誉称号,擅长企业法律风险管理及民、商事领域争议解决。现任北京盈科(义乌)律师事务所管委会主任、股权高级合伙人。",ST华鼎,独立董事
,0,法务,1,"[""法务部""]",,"""5f666b9cade9005a1eed93c3""",王劲,"王劲:女,1981年2月生,经济学学士,注册会计师。2012年7月-2013年10月,任海南省农垦集团有限公司财务部分析经理兼税务筹划经理;2013年10月-2016年2月,任海南省农垦集团有限公司资本运营与法务部副总经理;2016年2月-2017年11月,任海南省农垦投资控股集团有限公司资本运营部副总经理。",海南橡胶,财务总监
,0,律师,6,"[""律师事务所""]",,"""5f666bb2ade9005a1eed98c4""",俞晓华,"俞晓华先生,1965年8月出生中国国籍本科学历,二级律师,常熟市政协委员、苏州市WTO法律咨询中心法律专家、常熟市哲学和社会科学研究会研究员、苏州市律师系列中级职称评审委员会评委、苏州仲裁委员会仲裁员。1987年参加工作,1987年至1996年任常熟市律师事务所律师,1996年至2007年任江苏苏州正大发展律师事务所主任、合伙人,2007年9月起任江苏苏州俞晓华律师事务所主任。",常熟银行,外部监事
,0,律师,2,"[""律师事务所""]",,"""5f666acdade9005a1eed66ad""",侯剑,"侯剑,男,汉族,1971年11月出生,中共党员,博士研究生学历,副教授。曾任中远(集团)有限公司教师、培训主管。现任上海海事大学经济管理学院副教授,上海市汇盛律师事务所兼职律师。",连云港,独立董事
,0,,0,[],1,"""5f666b17ade9005a1eed75c5""",唐芳,"唐芳,女,1974年出生,中国国籍,无境外永久居留权,中国社会科学院研究生院管理学博士。曾先后担任南京航空有限公司财务部经理助理,北京兴创蓝天投资有限公司上海分公司财务经理、春秋航空有限公司计财部副经理、审计法律部经理等职务。现在主要担任春秋国旅财务部总经理、春秋航空监事。",春秋航空,监事
法学,1,,0,[],,"""5f666b7dade9005a1eed8cb6""",官勇华,"官勇华先生,1975年9月出生,本科学历,经济学和法学双学士,经济师,中国国籍,无境外永久居留权。曾在浙江财政证券公司任职。2003年6月加入财通证券,曾任合规部经理助理、风险管理部总经理助理、合规部总经理助理、合规部副总经理、合规部副总经理(主持工作)、合规部总经理。现任财通证券股份有限公司合规总监,兼任财通资本董事、财通创新董事、中国证券业协会合规管理专业委员会委员、浙江证券业协会合规风控专业委员会副主任委员。",财通证券,合规总监
,0,法律顾问,1,[],,"""5f666af3ade9005a1eed6eb6""",胡正鸣,"胡正鸣,男,1976年出生,大学本科,中国国籍,无境外居留权。1997年7月至2005年4月,在北京工业职业技术学院工作;2005年4月至2010年1月,任中国节能投资公司法律事务部高级业务经理、主任助理;2010年1月至2011年5月,历任中国节能环保集团公司法律事务部副主任、主任;2011年5月至2018年8月,任中国节能环保集团有限公司法律风控部主任;2018年8月起,任中国节能环保集团有限公司总法律顾问兼法律风控部主任;2009年3月至2010年6月,任中节能风力发电投资有限公司董事;2010年6月至今,任中节能风力发电股份有限公司董事。",节能风电,董事
法专业,1,,0,[],,"""5f666afeade9005a1eed70af""",郑少平,"郑少平先生,1963年2月出生。研究生毕业于大连海事大学国际海商法专业,后获英国威尔士大学工商管理硕士学位。历任招商局保税物流有限公司副董事长、蛇口集装箱码头有限公司董事长、赤湾集装箱码头有限公司总经理及董事长、深圳赤湾港集装箱有限公司总经理兼董事长及深圳赤湾港航股份有限公司董事总经理兼董事长、汕头港集团董事长、大连港股份董事等职务。现任招商局港口集团股份有限公司副总经理(总经理级)、招商局港口控股有限公司执行董事及副总经理(总经理级)、青岛港招商局国际集装箱码头有限公司董事长、上海国际港务(集团)股份有限公司董事等。郑先生拥有港口行业逾20年之丰富管理经验。",宁波港,"外部董事,董事"
法学院,1,,0,[],,"""5f666b1cade9005a1eed76b0""",邓旭,"邓旭,男,1966年生,中国国籍,博士,副教授。曾任职于湖南省邵阳市对外贸易化工医药机械公司,现任上海对外经贸大学法学院副教授。",玉龙股份,独立董事
"法学院,法学,法律硕士",3,"法律顾问,律师",2,[],,"""5f666b24ade9005a1eed782c""",于丽娜,"于丽娜女士,1970年8月出生,经济师、企业二级法律顾问,拥有律师资格,现任第一拖拉机股份有限公司副总经理兼董事会秘书。于女士于1992年加入中国一拖,曾任第一拖拉机股份有限公司投资者关系总监等职。于女士先后就读于中南政法学院和中国政法大学,获颁法学学士学位和法律硕士学位,在企业管理、公司治理、资本运作方面拥有丰富经验。",一拖股份,"董事会秘书,副总经理"
"法专业,法学院,法学",6,,0,"[""法学会""]",,"""5f666b3aade9005a1eed7d6d""",伏军,"伏军,男,中国国籍,1972年出生,无境外永久居留权,博士学历,毕业于北京大学国际经济法专业。现任对外经济贸易大学法学院教授,中国国际贸易仲裁委员会仲裁员,华南国际贸易仲裁委员会仲裁员、中国广州仲裁委员会仲裁员。兼任中国国际经济贸易法学研究会副秘书长、常务理事、中国法学会银行法学研究会理事、中国国际金融法专业委员会副主任等。2012年4月至2018年4月担任中国建信基金投资管理公司之独立董事;2015年6月至今担任中国国际铝业股份有限公司独立董事。",中铝国际,独立非执行董事
法学院,1,,0,[],,"""5f666b74ade9005a1eed8aa7""",王峣,"王峣先生,47岁,先后毕业于四川大学中文系、西南财经大学法学院,研究生学历。历任四川高速公路建设开发总公司行政办公室秘书科科长、行政办公室副主任、综合办公室主任、人力资源部经理。现任四川省交通投资集团有限责任公司监事工作部部长。",四川成渝,监事
法学,1,"律师,法律顾问",4,"[""律师协会"",""律师事务所""]",,"""5f666adeade9005a1eed6a91""",于成,"于成,男,汉族,生于1965年4月,中国国籍,无境外居留权,民盟盟员,毕业于中央广播电视大学与中国政法大学联合办学,法学本科。2014年11月11日至今当选七台河市(第四届)律师协会会长;2015年10月至2018年7月被聘为黑龙江省政府法律专家;2015年10月至2018年7月被聘为黑龙江省政府法律顾问;2016年9月9日至2017年1月13日被选为七台河市第十届人大法制委员会委员;2016年12月6日当选为黑龙江省第七届律师协会常务理事;2017年1月13日至2020年1月6日为七台河市第十一届人大内务司法委员会委员;2018年7月至今被聘为黑龙江省政府法律专家;2019年8月6日至今任七台河仲裁委员会专家咨询委员会副主任;2020年1月6日至今当选为七台河市第十一届监察司法委员会委员。2003年4月至今任黑龙江圣博律师事务所主任。",宝泰隆,独立董事
"法学院,法学",5,"法务,法官",2,[],,"""5f666b30ade9005a1eed7b28""",白建军,"白建军先生,自2013年6月出任监事。白先生现为北京大学法学院教授,博士生导师,北京大学实证法务研究所主任、北京大学金融法研究中心副主任。1987年7月起至今在北京大学法学院任教。白先生是中国人民银行郑州培训学院兼职教授、国家法官学院兼职教授,北京博雅英杰科技股份有限公司独立董事。1996年10月至1997年10月在日本新泻大学任客座教授,1990年9月至1991年10月在美国纽约大学任客座研究员。白先生1987年7月北京大学法学院硕士研究生毕业,2003年7月在北京大学法学院获法学博士学位。白先生于2016年8月20日获委任为中信建投证券股份有限公司独立非执行董事。",中信建投,独立非执行董事
"法学,法律硕士",4,,0,[],,"""5f666b45ade9005a1eed7fdd""",高嵩,"高嵩先生,出生于1979年2月,中国国籍高嵩先生自2016年9月起出任本行党委委员、副行长。高先生于2001年7月获得西南政法大学法学专业法学学士学位,并于2005年1月获得西南政法大学法律硕士专业法律硕士学位。高先生于2010年5月至2016年9月历任本行资产保全部副总经理、渠道管理部总经理、长寿支行党委书记及行长、人力资源部总经理。加入本行前,高先生自2001年7月至2010年5月历任交通银行股份有限公司重庆分行沙坪坝支行储蓄、会计、业务销售科信贷员、重庆分行风险管理处科员、资产保全部资产保全员、法律合规部法律合规管理岗、新牌坊支行副行长。",渝农商行,副行长
,0,法务,2,[],,"""5f666b58ade9005a1eed835f""",唐薇,"唐薇,女,1982年11月出生,中国国籍,无境外居留权,土家族,湖南张家界人,中共党员,新加坡国立大学公共行政和管理专业研究生,管理学硕士。2005年8月至2008年9月任中华书局法务专干,2008年9月至2009年4月任湖南潇湘晨报社办公室法务专干,2009年5月至2011年10月任中南出版传媒集团股份有限公司证券与法律部主办,2011年10月至今任中南出版传媒集团股份有限公司法律事务部主管。",中南传媒,职工监事
"法学院,法学",3,,0,[],,"""5f666b66ade9005a1eed86e7""",朱大旗,"朱大旗,博士研究生学历,教授、博士生导师。1989年研究生毕业留校从事经济法、金融法、财税法教学科研至今。曾任中国人民大学教授、博士生导师、日本一桥大学亚洲研究基地项目高级访问学者、上海东富龙科技股份有限公司(上市公司)独立董事、广汽长丰汽车股份有限公司(上市公司)独立董事。现任中国人民大学法学院经济法教研室主任、教授、博士生导师;中国人民大学法学院财务监督委员会主任委员、学术委员会委员、学位委员会委员。兼任诚志股份有限公司(上市公司)、浙江奥翔药业股份有限公司(上市公司)独立董事、中国人民大学经济法学研究中心执行主任,中国人民大学财税法研究所所长、中国人民大学金融法研究所所长等。",昊华能源,独立董事
法律专业,1,,0,"[""法院""]",,"""5f666b74ade9005a1eed8ae1""",张永年,"张永年先生,毕业于四川大学法律专业.历任四川省峨眉山市人民法院审判员、刑事审判庭副庭长,四川省成渝高速公路管理处龙泉管理所副所长,四川省成渝高速公路管理处路政科副科长,省交通厅高速公路管理局政策法规处副处长,成渝公司董事会办公室主任,成渝公司董事.现任四川成渝高速公路股份有限公司董事会秘书.",四川成渝,董事会秘书
