_id,code,stockName,market,ipoDate,__v,actualController,actualControllerSharePercentage,companyName,employeeAmount,englishName,foundedDate,goPublicDate,industry,location,mainBusiness,phone,province,registeredCapital,updatedAt,website,actualControllerType,subIndustry,stockCode,guoBiaoIndustry,guoBiaoIndustryCode,guoBiaoSubIndustry,guoBiaoSubIndustryCode,CCPMember
"""5f4adeae2018c1179b9ddffe""",300099,精准信息,深圳创业板,1281052800000,0,王晶华、黄自伟,30.53、0.51%,尤洛卡精准信息工程股份有限公司,505,"Uroica Precision Information Engineering Co.,Ltd",1998-10-29,2010-08-06,机械设备 — 专用设备,山东省泰安市岱岳区高新区凤祥路以西规划支路以北,自动化仪器仪表、计算机软硬件、电子电气设备集成系统开发、生产、销售、维护；计算机系统集成、机电一体化产品、光学仪器的研发、生产、销售、维修；矿山安全防治工程,86-0538-8926155,山东省,6.67亿元,1608535846361,www.uroica.com.cn,个人,专用设备,300099.SZ,制造业,C,专用设备制造业,35,1
"""5f4adeae2018c1179b9ddfff""",300100,双林股份,深圳创业板,1281052800000,0,邬建斌、邬维静、邬晓静,48.97、2.50、2.50%,宁波双林汽车部件股份有限公司,4513,"Ningbo Shuanglin Auto Parts Co.,Ltd.",2000-11-23,2010-08-06,汽车 — 汽车零部件,上海市青浦区北盈路202号,汽车零部件及配件、塑料件、五金件、模具的设计、开发、制造、加工等。,86-0574-83518938,浙江省,4.57亿元,1608535851401,www.shuanglin.com,个人,汽车零部件,300100.SZ,制造业,C,汽车制造业,36,1
"""5f4adeae2018c1179b9de000""",300101,振芯科技,深圳创业板,1281052800000,0,,,成都振芯科技股份有限公司,802,"Chengdu Corpro Technology Co.,Ltd.",2003-06-12,2010-08-06,国防军工 — 航天装备,四川省成都市武侯区高新区高朋大道1号,围绕北斗卫星导航应用的“元器件-终端-系统”产业链提供产品和服务,86-028-65557625,四川省,5.57亿元,1608535874764,www.corpro.cn,无实际控制人,航天装备,300101.SZ,制造业,C,计算机、通信和其他电子设备制造业,39,1
"""5f4adeae2018c1179b9de001""",300102,乾照光电,深圳创业板,1281571200000,0,,,厦门乾照光电股份有限公司,2637,"Xiamen Changelight Co.,Ltd.",2006-02-21,2010-08-12,电子 — 光学光电子,福建省厦门市湖里区岐山北路514号E栋,半导体光电产品的研发、生产和销售,86-0592-7616059;86-0592-7616063,福建省,7.08亿元,1608535878005,www.changelight.com.cn,无实际控制人,光学光电子,300102.SZ,制造业,C,计算机、通信和其他电子设备制造业,39,1
"""5f4adeae2018c1179b9de002""",300103,达刚控股,深圳创业板,1281571200000,0,孙建西、李太杰,27.35、2.55%,达刚控股集团股份有限公司,572,"Dagang Holding Group Co.,Ltd.",2002-05-16,2010-08-12,公用事业 — 环保工程及服务,陕西省西安市雁塔区高新区毕原三路10号,公路筑养路机械设备的开发设计、生产、销售、技术服务和海内外工程总包业务。,86-029-88327811,陕西省,3.18亿元,1608535882055,www.sxdagang.com,个人,环保工程及服务,300103.SZ,水利、环境和公共设施管理业,N,生态保护和环境治理业,77,10
"""5f4adeae2018c1179b9de003""",300105,龙源技术,深圳创业板,1282262400000,0,国务院国有资产监督管理委员会,24.27%,烟台龙源电力技术股份有限公司,572,"Yantai Longyuan Power Technology Co.,Ltd.",1998-12-26,2010-08-20,电气设备 — 电源设备,山东省烟台市福山区经济技术开发区白云山路2号,燃煤锅炉节油点火、低氮燃烧、电站余热利用、锅炉综合改造,86-0535-3417182,山东省,5.13亿元,1608535886953,lyjs.chnenergy.com.cn,国资委,电源设备,300105.SZ,制造业,C,电气机械及器材制造业,38,6
"""5f4adeae2018c1179b9de004""",300106,西部牧业,深圳创业板,1282262400000,0,新疆生产建设兵团第八师国有资产监督管理委员会,39.13%,新疆西部牧业股份有限公司,626,"Xinjiang Western Animal Husbandry Co.,Ltd",2003-06-18,2010-08-20,食品饮料 — 食品加工,新疆维吾尔自治区石河子市开发区北一东路28号,乳制品加工与销售、自产生鲜乳生产与销售、外购生鲜乳收购与销售、种畜养殖与销售、分割肉加工与销售、饲料生产与销售、油生产与销售、生猪养殖与销售、牧草收割及机耕服务等。,86-0993-2516883,新疆维吾尔自治区,2.11亿元,1608535891004,www.xjxbmy.com,地方国资委,食品加工,300106.SZ,农、林、牧、渔业,A,畜牧业,3,6
"""5f4adeae2018c1179b9de005""",300107,建新股份,深圳创业板,1282262400000,0,朱守琛,39.17%,河北建新化工股份有限公司,851,"Hebei Jianxin Chemical Co.,Ltd",2003-06-27,2010-08-20,化工 — 化学制品,河北省沧州市运河区清池南大道建新大厦8楼,苯系中间体产品的生产与销售,86-0317-3598366,河北省,5.51亿元,1608535895502,www.jianxinchemical.com,个人,化学制品,300107.SZ,制造业,C,化学原料及化学制品制造业,26,3
"""5f4adeae2018c1179b9de006""",300108,吉药控股,深圳创业板,1282694400000,0,卢忠奎,23.09%,吉药控股集团股份有限公司,1399,"Jiyao Holding Group Co.,Ltd.",2000-01-27,2010-08-25,医药生物 — 中药Ⅱ,吉林省通化市梅河口市环城北路6号,白炭黑生产和销售以及中成药生产和销售,86-0435-3752903,吉林省,6.66亿元,1608535903418,www.jiyaogroup.com,个人,中药Ⅱ,300108.SZ,制造业,C,医药制造业,27,8
"""5f4adeae2018c1179b9de007""",300109,新开源,深圳创业板,1282694400000,0,王东虎、王坚强、杨海江,12.49、6.18、3.76%,博爱新开源医疗科技集团股份有限公司,927,Boai Nky Medical Holdings Ltd.,2003-03-13,2010-08-25,医药生物 — 医疗服务Ⅱ,河南省焦作市博爱县文化路(东段)1888号,精细化工和精准医疗,86-0391-8610680,河南省,3.23亿元,1608535909503,www.nkygroup.cn,个人,医疗服务Ⅱ,300109.SZ,制造业,C,化学原料及化学制品制造业,26,1
"""5f4adeae2018c1179b9de008""",300110,华仁药业,深圳创业板,1282694400000,0,西安曲江新区管理委员会,20.00%,华仁药业股份有限公司,2539,"Huaren Pharmaceutical Co.,Ltd.",1998-05-20,2010-08-25,医药生物 — 化学制药,山东省青岛市崂山区高科技工业园株洲路187号,从事非PVC软袋大容量制剂的研发、生产、销售,86-0532-58070788,山东省,11.82亿元,1608535914513,www.qdhuaren.com,地方政府,化学制药,300110.SZ,制造业,C,医药制造业,27,13
"""5f4adeae2018c1179b9de009""",300111,向日葵,深圳创业板,1282867200000,0,吴建龙,19.17%,浙江向日葵大健康科技股份有限公司,868,Zhejiang Sunflower Great Health Limited Liability Company,2005-03-21,2010-08-27,医药生物 — 化学制药,浙江省绍兴市越城区袍江工业区三江路,医药制造业,86-0575-88919159,浙江省,11.2亿元,1608535922575,www.sunowe.com,个人,化学制药,300111.SZ,制造业,C,医药制造业,27,1
"""5f4adeae2018c1179b9de00a""",300112,万讯自控,深圳创业板,1282867200000,0,傅宇晨,20.25%,深圳万讯自控股份有限公司,1188,"Shenzhen Maxonic Automation Control Co.,Ltd.",1994-06-06,2010-08-27,机械设备 — 仪器仪表,广东省深圳市南山区高新技术产业园北区三号路万讯自控大楼1-6层,工业自动化仪表的研发、生产与销售业务,86-0755-86250365;86-0755-86545580,广东省,2.86亿元,1608535928619,www.maxonic.com.cn,个人,仪器仪表,300112.SZ,制造业,C,仪器仪表制造业,40,1
"""5f4adeae2018c1179b9de00b""",300113,顺网科技,深圳创业板,1282867200000,0,华勇,40.36%,杭州顺网科技股份有限公司,1556,"Hangzhou Shunwang Technology Co,Ltd",2005-07-11,2010-08-27,传媒 — 互联网传媒,浙江省杭州市西湖区文一西路857号杭州智慧产业创业园A座,"针对网吧渠道的互联网娱乐平台以及网吧管理和计费系统的设计、开发和销售;同时利用网吧管理和计费系统所形成的媒体传播效应及所覆盖的网民用户资源,提供网络广告及推广服务和互联网增值服务等服务。",86-0571-89712215;86-0571-87205808,浙江省,6.94亿元,1608535933324,www.shunwang.com,个人,互联网传媒,300113.SZ,信息传输、软件和信息技术服务业,I,互联网和相关服务,64,2
"""5f4adeae2018c1179b9de00c""",300114,中航电测,深圳创业板,1282867200000,0,国务院国有资产监督管理委员会,39.99%,中航电测仪器股份有限公司,3147,"Zhonghang Electronic Measuring Instruments Co.,Ltd",2002-12-25,2010-08-27,机械设备 — 仪器仪表,陕西省西安市长安区高新技术产业开发区西部大道166号,电阻应变计、应变式传感器及汽车综合性能检测设备等应变电测产品及相关应用系统的研发、生产和销售,86-029-61807799;86-029-61807777,陕西省,5.91亿元,1608535939521,www.zemic.com.cn,国资委,仪器仪表,300114.SZ,制造业,C,计算机、通信和其他电子设备制造业,39,9
"""5f4adeae2018c1179b9de00d""",300115,长盈精密,深圳创业板,1283385600000,0,陈奇星,33.59%,深圳市长盈精密技术股份有限公司,21606,Shenzhen Everwin Precision Technology Co.Ltd,2001-07-17,2010-09-02,电子 — 电子制造,广东省深圳市宝安区福永镇桥头富桥工业三区11栋,开发、生产、销售手机及无线上网卡电磁屏蔽件、手机及通讯产品连接器、手机及移动通信终端金属结构(外观)件和LED精密封装支架等。,86-0755-27347334-8068,广东省,10.01亿元,1608535944693,www.ewpt.cn,个人,电子制造,300115.SZ,制造业,C,计算机、通信和其他电子设备制造业,39,2
"""5f4adeae2018c1179b9de00e""",300116,坚瑞沃能,深圳创业板,1283385600000,0,高保清,5.89%,保力新能源科技股份有限公司,480,"Baoli New Energy Technology Co., Ltd",2005-04-30,2010-09-02,电气设备 — 电源设备,陕西省西安市雁塔区高新区科技二路65号6幢10701房,锂离子电池销售。,86-029-88332970-8060,陕西省,42.81亿元,1608535951190,www.xajr.com,个人,电源设备,300116.SZ,制造业,C,电气机械及器材制造业,38,1
"""5f4adeae2018c1179b9de00f""",300117,嘉寓股份,深圳创业板,1283385600000,0,田家玉,37.49%,北京嘉寓门窗幕墙股份有限公司,943,"Beijing Jiayu Door,Window And Curtain Wall Joint-Stock Co.,Ltd.",1987-01-05,2010-09-02,建筑材料 — 其他建材,北京市顺义区牛栏山牛富路1号,节能门窗幕墙的研发设计、生产加工、安装及服务;新能源光伏业务;智能装备业务,86-010-69414203;86-010-69415566,北京市,7.17亿元,1608535957122,www.jayugroup.com,个人,其他建材,300117.SZ,电力、热力、燃气及水的生产和供应业,D,建筑装饰和其他建筑业,50,1
"""5f4adeae2018c1179b9de010""",300118,东方日升,深圳创业板,1283385600000,0,林海峰,29.19%,东方日升新能源股份有限公司,7195,"Risen Energy Co.,Ltd.",2002-12-02,2010-09-02,电气设备 — 电源设备,浙江省宁波市宁海县梅林街道塔山工业园区,太阳能电池片、太阳能电池组件以及太阳能灯具等太阳能光伏产品的生产和销售,86-0574-65173983,浙江省,9.01亿元,1608535961629,www.risenenergy.com,个人,电源设备,300118.SZ,制造业,C,电气机械及器材制造业,38,0
"""5f4adeae2018c1179b9de011""",300119,瑞普生物,深圳创业板,1284681600000,0,李守军,41.40%,天津瑞普生物技术股份有限公司,2050,"Tianjin Ringpu Bio-Technology Co.,Ltd.",2001-08-02,2010-09-17,农林牧渔 — 动物保健,天津市滨海新区自贸试验区(空港经济区)东九道1号,兽用生物制品、兽用制剂、兽用原料药的研发、生产、销售及技术服务,86-022-88958118,天津市,4.04亿元,1608535968416,www.ringpu.com,个人,动物保健,300119.SZ,制造业,C,医药制造业,27,0
"""5f4adeae2018c1179b9de012""",300120,经纬辉开,深圳创业板,1284681600000,0,董树林、张国祥、张秋凤,10.78、5.28、4.57%,天津经纬辉开光电股份有限公司,2902,"Tianjin Jingwei Huikai Optoelectronic Co.,Ltd.",1999-03-01,2010-09-17,电子 — 光学光电子,天津市津南区小站工业区创新道1号,高端电磁线及电力设备制造与触控显示产品制造,86-022-28572588-8552,天津市,4.64亿元,1608535974585,www.jwdc.cn,个人,光学光电子,300120.SZ,制造业,C,计算机、通信和其他电子设备制造业,39,1
"""5f4adeae2018c1179b9de013""",300121,阳谷华泰,深圳创业板,1284681600000,0,王传华,27.07%,山东阳谷华泰化工股份有限公司,1671,"Shandong Yanggu Huatai Chemical Co.,Ltd.",2000-03-23,2010-09-17,化工 — 橡胶,山东省聊城市阳谷县清河西路399号,橡胶助剂的研发、生产、销售,86-0635-5106606,山东省,3.75亿元,1608535980795,www.yghuatai.com,个人,橡胶,300121.SZ,制造业,C,化学原料及化学制品制造业,26,4
"""5f4adeae2018c1179b9de014""",300122,智飞生物,深圳创业板,1285632000000,0,蒋仁生,50.71%,重庆智飞生物制品股份有限公司,2972,"Chongqing Zhifei Biological Products Co.,Ltd.",1995-07-20,2010-09-28,医药生物 — 生物制品Ⅱ,重庆市江北区金源路7号25层,疫苗、生物制品的研发、生产和销售,86-023-86358226,重庆市,16亿元,1608535985076,www.zhifeishengwu.com,个人,生物制品Ⅱ,300122.SZ,制造业,C,医药制造业,27,1
"""5f4adeae2018c1179b9de015""",300123,亚光科技,深圳创业板,1285632000000,0,李跃先,17.13%,亚光科技集团股份有限公司,1953,Yaguang Technology Group Company Limited,2003-06-03,2010-09-28,国防军工 — 地面兵装,湖南省益阳市沅江市游艇工业园,军用半导体元器件与微波电路及组件的研发、设计、生产、销售与服务,86-0731-84445689,湖南省,10.08亿元,1608535992343,www.ygkjgroup.com,个人,地面兵装,300123.SZ,制造业,C,铁路、船舶、航空航天和其它运输设备制造业,37,3
"""5f4adeae2018c1179b9de016""",300124,汇川技术,深圳创业板,1285632000000,0,朱兴明,12.86%,深圳市汇川技术股份有限公司,11216,"Shenzhen Inovance Technology Co.,Ltd",2003-04-10,2010-09-28,电气设备 — 电气自动化设备,广东省深圳市宝安区新安街道留仙二路鸿威工业园E栋厂房1、2、3、4、5楼,工业自动化和新能源相关产品研发、生产和销售,86-0755-83185787;86-0755-83185521,广东省,17.2亿元,1608535997140,www.inovance.cnwww.inovance.com,个人,电气自动化设备,300124.SZ,制造业,C,电气机械及器材制造业,38,0
"""5f4adeae2018c1179b9de017""",300125,聆达股份,深圳创业板,1286928000000,0,王正育,21.58%,聆达集团股份有限公司,147,"Lingda Group Co.,Ltd.",2005-12-12,2010-10-13,公用事业 — 电力,辽宁省大连市甘井子区高新技术产业园区火炬路32B号9层902、903室,光伏发电业务、余热发电业务、裸眼3D业务和太阳能电池片业。,86-0411-84732571,辽宁省,2.66亿元,1608536000448,www.lingdagroup.com.cn,个人,电力,300125.SZ,科学研究和技术服务业,M,专业技术服务业,74,1
"""5f4adeae2018c1179b9de018""",300126,锐奇股份,深圳创业板,1286928000000,0,吴明厅、应媛琳,40.82、3.92%,锐奇控股股份有限公司,1096,"Ken Holding Co.,Ltd.",2000-04-29,2010-10-13,机械设备 — 通用机械,上海市松江区新桥镇新茸路5号,专业电动工具的研发、生产、销售和服务,86-021-57825832,上海市,3.04亿元,1608536003401,www.ken-tools.com,个人,通用机械,300126.SZ,制造业,C,通用设备制造业,34,0
"""5f4adeae2018c1179b9de019""",300127,银河磁体,深圳创业板,1286928000000,0,,,成都银河磁体股份有限公司,1008,"Chengdu Galaxy Magnets Co.,Ltd.",2001-03-23,2010-10-13,有色金属 — 金属非金属新材料,四川省成都市郫都区高新区西区百草路6号(门牌号608),制造、销售永磁合金元件,86-028-61838299;86-028-87951914,四川省,3.23亿元,1608536006670,www.galaxymagnets.com,无实际控制人,金属非金属新材料,300127.SZ,制造业,C,计算机、通信和其他电子设备制造业,39,1
"""5f4adeae2018c1179b9de01a""",300128,锦富技术,深圳创业板,1286928000000,0,江苏省泰兴高新技术产业开发区管理委员会,19.00%,苏州锦富技术股份有限公司,1725,"Suzhou Jinfu Technology Co.,Ltd.",2004-03-29,2010-10-13,电子 — 光学光电子,江苏省苏州市吴中区工业园区金鸡湖大道88号人工智能产业园C1-601,从事光电显示薄膜器件生产和提供相关整体解决方案,86-0512-62820000,江苏省,10.94亿元,1608536010644,www.szjin-fu.com,地方政府,光学光电子,300128.SZ,制造业,C,计算机、通信和其他电子设备制造业,39,0
"""5f4adeae2018c1179b9de01b""",300129,泰胜风能,深圳创业板,1287446400000,0,柳志成、黄京明、夏权光、张锦楠、张福林,8.09、7.23、2.72、2.49、1.98%,上海泰胜风能装备股份有限公司,832,"Shanghai Taisheng Wind Power Equipment Co.,Ltd.",2001-04-13,2010-10-19,电气设备 — 电源设备,上海市金山区卫清东路1988号,风力发电设备、辅件、零件及各类海洋工程设备的生产、销售业务。,86-021-57243692,上海市,7.19亿元,1608536015460,www.shtsp.com,个人,电源设备,300129.SZ,制造业,C,电气机械及器材制造业,38,1
"""5f4adeae2018c1179b9de01c""",300130,新国都,深圳创业板,1287446400000,0,刘祥,28.20%,深圳市新国都股份有限公司,2046,Xgd Inc.,2001-07-01,2010-10-19,计算机 — 计算机设备,广东省深圳市南山区科技生态园10栋B座20楼,支付服务及场景数字化服务、电子支付设备及生物识别产品以及数据服务业务,86-0755-83481391,广东省,4.89亿元,1608536019116,www.xgd.com,个人,计算机设备,300130.SZ,制造业,C,专用设备制造业,35,0
"""5f4adeae2018c1179b9de01d""",300131,英唐智控,深圳创业板,1287446400000,0,胡庆周,16.96%,深圳市英唐智能控制股份有限公司,856,"Shenzhen Yitoa Intelligent Control Co.,Ltd.",2001-07-06,2010-10-19,电子 — 电子制造,广东省深圳市宝安区新安街道海旺社区宝兴路6号海纳百川总部大厦B座6层、7层、8层,电子智能控制器的研发、生产和销售，并专注于小型生活电器电子智能控制业务,86-0755-86140392,广东省,10.7亿元,1608536022685,www.yitoa.com,个人,电子制造,300131.SZ,电力、热力、燃气及水的生产和供应业,D,批发业,51,0
"""5f4adeae2018c1179b9de01e""",300132,青松股份,深圳创业板,1288051200000,0,,,福建青松股份有限公司,5670,"Fujian Green Pine Co.,Ltd",2001-01-15,2010-10-26,化工 — 化学制品,福建省南平市建阳区回瑶工业园区,松节油深加工系列产品的研发、生产与销售,86-0599-5820265,福建省,5.17亿元,1608536026281,www.greenpine.cc,无实际控制人,化学制品,300132.SZ,制造业,C,化学原料及化学制品制造业,26,1
"""5f4adeae2018c1179b9de01f""",300133,华策影视,深圳创业板,1288051200000,0,傅梅城、赵依芳,39.31、0%,浙江华策影视股份有限公司,821,"Zhejiang Huace Film & Tv Co.,Ltd.",2005-10-25,2010-10-26,传媒 — 文化传媒,浙江省杭州市西湖区五常港路466号华策中心A座4楼,从事影视剧制作、发行及衍生业务。,86-0571-87553075,浙江省,17.56亿元,1608536030128,www.huacemedia.com,个人,文化传媒,300133.SZ,文化、体育和娱乐业,R,广播、电视、电影和影视录音制作业,86,3
"""5f4adeae2018c1179b9de020""",300134,大富科技,深圳创业板,1288051200000,0,孙尚传,51.96%,大富科技(安徽)股份有限公司,5460,"Anhui Tatfook Technology Co.,Ltd",2001-06-04,2010-10-26,通信 — 通信设备,广东省深圳市宝安区沙井街道蚝乡路沙井工业公司第三工业区A2,移动通信基站射频产品、智能终端产品、汽车零部件的研发、生产和销售。,86-0755-29816308,安徽省,7.67亿元,1608536034352,www.tatfook.com,个人,通信设备,300134.SZ,制造业,C,计算机、通信和其他电子设备制造业,39,2
"""5f4adeae2018c1179b9de021""",300135,宝利国际,深圳创业板,1288051200000,0,周德洪、周秀凤,30.65、4.73%,江苏宝利国际投资股份有限公司,423,"Jiangsu Baoli International Investment Co.,Ltd.",2002-11-07,2010-10-26,化工 — 石油化工,上海市闵行区申长路988弄虹桥万科中心2号楼801-805,高等级公路新材料的研发、生产和销售。,86-0510-68838688-835,江苏省,9.22亿元,1608536038403,www.baolijt.cn,个人,石油化工,300135.SZ,制造业,C,化学原料及化学制品制造业,26,0
"""5f4adeae2018c1179b9de022""",300136,信维通信,深圳创业板,1288915200000,0,彭浩,19.58%,深圳市信维通信股份有限公司,7244,"Shenzhen Sunway Communication Co.,Ltd.",,,电子 — 电子制造,广东省深圳市宝安区沙井街道西环路1013号A.B栋,移动终端天线、3G终端天线、模组天线、3D精密成型天线、高性能天线连接器的生产与经营。,86-0755-36869688-8811,广东省,9.68亿元,1608536055278,www.sz-sunway.com.cn,个人,电子制造,300136.SZ,制造业,C,计算机、通信和其他电子设备制造业,39,0
"""5f4adeae2018c1179b9de023""",300137,先河环保,深圳创业板,1288915200000,0,李玉国,14.86%,河北先河环保科技股份有限公司,1903,"Hebei Sailhero Environmental Protection High-Tech Co.,Ltd",1996-07-06,2010-11-05,公用事业 — 环保工程及服务,河北省石家庄市裕华区湘江道251号,空气质量连续自动监测系统、水质连续自动监测系统、污水在线自动监测系统、烟气在线自动监测系统、酸雨连续自动监测系统等五大监测系统以及数字应急监测车的研制、生产、销售以及提供环境监测设施运营服务,86-0311-85323900,河北省,5.51亿元,1608536059666,www.sailhero.com.cn,个人,环保工程及服务,300137.SZ,制造业,C,仪器仪表制造业,40,0
"""5f4adeae2018c1179b9de024""",300138,晨光生物,深圳创业板,1288915200000,0,卢庆国,19.18%,晨光生物科技集团股份有限公司,1338,"Chenguang Biotech Group Co.,Ltd.",2000-04-12,2010-11-05,农林牧渔 — 农产品加工,河北省邯郸市曲周县城晨光路1号,天然植物提取物,86-0310-8859023,河北省,5.12亿元,1608536064373,www.cn-cg.com,无实际控制人,农产品加工,300138.SZ,制造业,C,农副食品加工业,13,1
"""5f4adeae2018c1179b9de025""",300139,晓程科技,深圳创业板,1289520000000,0,程毅,20.67%,北京晓程科技股份有限公司,78,"Beijing Xiaocheng Technology Stock Co.,Ltd",2000-11-06,2010-11-12,电子 — 半导体,北京市海淀区西三环北路87号国际财经中心D座503,以集成电路设计及应用领域为主，致力于电力线载波芯片等系列集成电路产品的设计、开发和市场应用，并面向电力公司、电能表供应商等行业用户提供相关技术服务和完整的解决方案。,86-010-68459012-8072,北京市,2.74亿元,1608536067848,www.xiaocheng.com,个人,半导体,300139.SZ,制造业,C,计算机、通信和其他电子设备制造业,39,0
"""5f4adeae2018c1179b9de026""",300140,中环装备,深圳创业板,1289520000000,0,国务院国有资产监督管理委员会,36.99%,中节能环保装备股份有限公司,2114,"Cecep Environmental Protection Equipment Co.,Ltd.",2001-03-28,2010-11-12,公用事业 — 环保工程及服务,陕西省西安市未央区经济技术开发区凤城十二路98号,大气污染减排、电工专用装备、节能环保装备、环境能效监控与大数据服务。,86-029-86531381;86-029-86531386,陕西省,4.27亿元,1608536073333,www.zhzb.cecep.cn,国资委,环保工程及服务,300140.SZ,制造业,C,专用设备制造业,35,9
"""5f4adeae2018c1179b9de027""",300141,和顺电气,深圳创业板,1289520000000,0,姚建华,44.80%,苏州工业园区和顺电气股份有限公司,312,"Suzhou Industrial Park Heshun Electric Co.,Ltd.",1988-12-22,2010-11-12,电气设备 — 电源设备,江苏省苏州市吴中区平江区工业园区和顺路8号,电力成套设备、电力电子设备及充换电设备的研发、制造、销售和服务，并为用户提供全方位综合性电力应用解决方案。,86-0512-62862607;86-0512-62862621,江苏省,2.54亿元,1608536077437,www.cnheshun.com,个人,电源设备,300141.SZ,制造业,C,电气机械及器材制造业,38,0
"""5f4adeae2018c1179b9de028""",300142,沃森生物,深圳创业板,1289520000000,0,,,云南沃森生物技术股份有限公司,1237,"Walvax Biotechnology Co.,Ltd.",2001-01-16,2010-11-12,医药生物 — 生物制品Ⅱ,云南省昆明市五华区高新区科园路99号鼎易天城9栋A座19楼,人用疫苗产品研发、生产、销售,86-0871-68312779,云南省,15.43亿元,1608536081872,www.walvax.com,无实际控制人,生物制品Ⅱ,300142.SZ,制造业,C,医药制造业,27,0
"""5f4adeae2018c1179b9de029""",300143,盈康生命,深圳创业板,1291852800000,0,海尔集团公司,39.69%,盈康生命科技股份有限公司,1196,"Inkon Life Technology Co.,Ltd.",1998-08-06,2010-12-09,医药生物 — 医疗服务Ⅱ,山东省青岛市崂山区海尔路1号海尔云谷创新大楼A座6楼,大型放射性医疗设备的研发生产和销售及提供医疗服务。,86-0532-55776787,山东省,6.42亿元,1608536086320,www.300143.net,集体企业,医疗服务Ⅱ,300143.SZ,卫生和社会工作业,Q,卫生,83,8
"""5f4adeae2018c1179b9de02a""",300144,宋城演艺,深圳创业板,1291852800000,0,黄巧灵,28.20%,宋城演艺发展股份有限公司,1451,"Songcheng Performance Development Co.,Ltd",1994-09-21,2010-12-09,休闲服务 — 景点,浙江省杭州市西湖区之江路148号,现场演艺、旅游休闲和互联网演艺,86-0571-87091255,浙江省,26.15亿元,1608536089981,www.chinascyy.com,个人,景点,300144.SZ,文化、体育和娱乐业,R,文化艺术业,87,0
"""5f4adeae2018c1179b9de02b""",300145,中金环境,深圳创业板,1291852800000,0,无锡市人民政府国有资产监督管理委员会,21.51%,南方中金环境股份有限公司,4936,"Nanfang Zhongjin Environment Co.,Ltd.",1991-08-31,2010-12-09,机械设备 — 通用机械,浙江省杭州市余杭区仁和街道仁河大道46号,不锈钢冲压焊接离心泵及无负压变频供水设备等的研发、制造和销售。,86-0571-86397850,浙江省,19.23亿元,1608536094062,www.nfzje.com,地方国资委,通用机械,300145.SZ,制造业,C,通用设备制造业,34,11
"""5f4adeae2018c1179b9de02c""",300146,汤臣倍健,深圳创业板,1292371200000,0,梁允超,44.95%,汤臣倍健股份有限公司,2573,"Byhealth Co.,Ltd",2005-04-01,2010-12-15,食品饮料 — 食品加工,广东省广州市天河区科学城科学大道中99号科汇金谷3街3号,膳食营养补充剂的研发、生产和销售。,86-020-28956666,广东省,15.81亿元,1608536097959,www.by-health.com,个人,食品加工,300146.SZ,制造业,C,食品制造业,14,1
"""5f4adeae2018c1179b9de02d""",300147,香雪制药,深圳创业板,1292371200000,0,陈淑梅、王永辉,29.22、2.88%,广州市香雪制药股份有限公司,2808,"Xiangxue Pharmaceutical Co.,Ltd.",1986-04-30,2010-12-15,医药生物 — 中药Ⅱ,广东省广州市黄埔区广州经济技术开发区科学城金峰园路2号,"现代中药及中药饮片的研发、生产与销售,辅之医疗器械、保健用品、软饮料、少量西药产品及医药流通等业务。",86-020-22211007;86-020-22211010,广东省,6.61亿元,1608536101908,www.xphcn.com,个人,中药Ⅱ,300147.SZ,制造业,C,医药制造业,27,0
"""5f4adeae2018c1179b9de02e""",300148,天舟文化,深圳创业板,1292371200000,0,肖志鸿,12.40%,天舟文化股份有限公司,828,"Tangel Culture Co.,Ltd.",2003-08-18,2010-12-15,传媒 — 互联网传媒,湖南省长沙市岳麓区银杉路31号绿地中央广场紫峰写字楼6栋33楼,图书出版发行业务；移动互联网游戏业务。,86-0731-88834956,湖南省,8.52亿元,1608536105809,www.t-angel.com,个人,互联网传媒,300148.SZ,信息传输、软件和信息技术服务业,I,互联网和相关服务,64,1
"""5f4adeae2018c1179b9de02f""",300149,量子生物,深圳创业板,1292976000000,0,曾宪经,16.16%,睿智医药科技股份有限公司,2439,"Chempartner Pharmatech Co.,Ltd.",2000-01-26,2010-12-22,医药生物 — 医疗服务Ⅱ,广东省广州市越秀区东风中路268号交易广场28楼,主要从事CRO、CMO业务，低聚果糖、低聚半乳糖等益生元系列产品的研发、生产及销售，微生态医疗服务,86-020-66811798,广东省,5亿元,1608536108772,www.cppt.com.cn,个人,医疗服务Ⅱ,300149.SZ,科学研究和技术服务业,M,研究和试验发展,73,0
"""5f4adeae2018c1179b9de030""",300150,世纪瑞尔,深圳创业板,1292976000000,0,牛俊杰、王铁,15.37、12.23%,北京世纪瑞尔技术股份有限公司,,"Beijing Century Real Technology Co.,Ltd",,,计算机 — 计算机应用,,向铁路用户提供行车安全监控系统软件产品及相关服务,,北京市,,1608536270208,www.c-real.com.cn,个人,计算机应用,300150.SZ,信息传输、软件和信息技术服务业,I,软件和信息技术服务业,65,1
